"l1","l2","cult.dist","domain","numCultVars"
"Tetum","Ndonga",0.363636363636364,"Subsistence",11
"Nauruan","Ndonga",0.727272727272728,"Subsistence",11
"Chamorro","Ndonga",0.272727272727273,"Subsistence",11
"Samoan","Ndonga",0.727272727272728,"Subsistence",11
"Tongan","Ndonga",0.727272727272728,"Subsistence",11
"Maori","Ndonga",0.636363636363635,"Subsistence",11
"Hawaiian","Ndonga",0.818181818181818,"Subsistence",11
"Tahitian","Ndonga",0.636363636363635,"Subsistence",11
"Inupiak","Ndonga",0.909090909090908,"Subsistence",11
"Greenlandic","Ndonga",0.909090909090908,"Subsistence",11
"Cheyenne","Ndonga",0.818181818181818,"Subsistence",11
"Choctaw","Ndonga",0.636363636363635,"Subsistence",11
"Muscogee","Ndonga",0.636363636363635,"Subsistence",11
"Cherokee","Ndonga",0.545454545454546,"Subsistence",11
"Navajo","Ndonga",0.636363636363635,"Subsistence",11
"Haitian","Ndonga",0.636363636363635,"Subsistence",11
"Aymara","Ndonga",0.363636363636364,"Subsistence",11
"Guarani","Ndonga",0.454545454545454,"Subsistence",11
"Herero","Swati",0.636363636363635,"Subsistence",11
"Zulu","Swati",0.363636363636364,"Subsistence",11
"Tswana","Swati",0.363636363636364,"Subsistence",11
"Shona","Swati",0.272727272727273,"Subsistence",11
"Ndonga","Swati",0.454545454545454,"Subsistence",11
"Swati","Swati",0,"Subsistence",11
"Tsonga","Swati",0.454545454545454,"Subsistence",11
"Venda","Swati",0.272727272727273,"Subsistence",11
"Kongo","Swati",0.545454545454546,"Subsistence",11
"Tumbuka","Swati",0.636363636363635,"Subsistence",11
"Kikuyu","Swati",0.636363636363635,"Subsistence",11
"Luganda","Swati",0.727272727272728,"Subsistence",11
"Kinyarwanda","Swati",0.454545454545454,"Subsistence",11
"Lingala","Swati",0.818181818181818,"Subsistence",11
"Kirundi","Swati",0.727272727272728,"Subsistence",11
"Igbo","Swati",0.636363636363635,"Subsistence",11
"Bambara","Swati",0.636363636363635,"Subsistence",11
"Tigrinya","Swati",0.636363636363635,"Subsistence",11
"Afar","Swati",0.727272727272728,"Subsistence",11
"Amharic","Swati",0.636363636363635,"Subsistence",11
"Kanuri","Swati",0.454545454545454,"Subsistence",11
"Wolof","Swati",0.454545454545454,"Subsistence",11
"Egyptian Arabic","Swati",0.636363636363635,"Subsistence",11
"Kabyle","Swati",0.636363636363635,"Subsistence",11
"Albanian","Swati",0.545454545454546,"Subsistence",11
"Latin","Swati",0.545454545454546,"Subsistence",11
"Neapolitan","Swati",0.727272727272728,"Subsistence",11
"Spanish","Swati",0.636363636363635,"Subsistence",11
"Greek","Swati",0.636363636363635,"Subsistence",11
"English","Swati",0.636363636363635,"Subsistence",11
"French","Swati",0.636363636363635,"Subsistence",11
"Dutch","Swati",0.636363636363635,"Subsistence",11
"Icelandic","Swati",0.727272727272728,"Subsistence",11
"Irish","Swati",0.636363636363635,"Subsistence",11
"Northern Sami","Swati",0.909090909090908,"Subsistence",11
"Serbian","Swati",0.545454545454546,"Subsistence",11
"Russian","Swati",0.636363636363635,"Subsistence",11
"Bashkir","Swati",0.636363636363635,"Subsistence",11
"Chuvash","Swati",0.727272727272728,"Subsistence",11
"Erzya","Swati",0.545454545454546,"Subsistence",11
"Estonian","Swati",0.636363636363635,"Subsistence",11
"Gagauz","Swati",0.545454545454546,"Subsistence",11
"Tatar","Swati",0.636363636363635,"Subsistence",11
"Latvian","Swati",0.636363636363635,"Subsistence",11
"Vepsian","Swati",0.454545454545454,"Subsistence",11
"Czech","Swati",0.636363636363635,"Subsistence",11
"Meadow Mari","Swati",0.727272727272728,"Subsistence",11
"Bulgarian","Swati",0.545454545454546,"Subsistence",11
"Belarusian","Swati",0.727272727272728,"Subsistence",11
"Ukrainian","Swati",0.636363636363635,"Subsistence",11
"Hungarian","Swati",0.636363636363635,"Subsistence",11
"Lithuanian","Swati",0.727272727272728,"Subsistence",11
"Kalmyk","Swati",0.636363636363635,"Subsistence",11
"Armenian","Swati",0.636363636363635,"Subsistence",11
"Kurdish (Sorani)","Swati",0.727272727272728,"Subsistence",11
"Abkhazian","Swati",0.545454545454546,"Subsistence",11
"Kabardian","Swati",0.545454545454546,"Subsistence",11
"Turkish","Swati",0.545454545454546,"Subsistence",11
"Ossetian","Swati",0.545454545454546,"Subsistence",11
"Hebrew","Swati",0.727272727272728,"Subsistence",11
"Sindhi","Swati",0.727272727272728,"Subsistence",11
"Eastern Punjabi","Swati",0.545454545454546,"Subsistence",11
"Kazakh","Swati",0.685454545454545,"Subsistence",11
"Sakha","Swati",0.636363636363635,"Subsistence",11
"Korean","Swati",0.636363636363635,"Subsistence",11
"Chinese","Swati",0.818181818181818,"Subsistence",11
"Nuosu","Swati",0.545454545454546,"Subsistence",11
"Japanese","Swati",0.636363636363635,"Subsistence",11
"Tibetan","Swati",0.545454545454546,"Subsistence",11
"Bengali","Swati",0.545454545454546,"Subsistence",11
"Kashmiri","Swati",0.454545454545454,"Subsistence",11
"Gujarati","Swati",0.636363636363635,"Subsistence",11
"Telugu","Swati",0.636363636363635,"Subsistence",11
"Tamil","Swati",0.545454545454546,"Subsistence",11
"Malayalam","Swati",0.636363636363635,"Subsistence",11
"Sinhalese","Swati",0.636363636363635,"Subsistence",11
"Burmese","Swati",0.636363636363635,"Subsistence",11
"Vietnamese","Swati",0.636363636363635,"Subsistence",11
"Khmer","Swati",0.636363636363635,"Subsistence",11
"Malay","Swati",0.636363636363635,"Subsistence",11
"Thai","Swati",0.818181818181818,"Subsistence",11
"Cebuano","Swati",0.818181818181818,"Subsistence",11
"Banyumasan","Swati",0.636363636363635,"Subsistence",11
"Minangkabau","Swati",0.727272727272728,"Subsistence",11
"Tetum","Swati",0.545454545454546,"Subsistence",11
"Nauruan","Swati",0.818181818181818,"Subsistence",11
"Chamorro","Swati",0.454545454545454,"Subsistence",11
"Samoan","Swati",0.818181818181818,"Subsistence",11
"Tongan","Swati",0.818181818181818,"Subsistence",11
"Maori","Swati",0.727272727272728,"Subsistence",11
"Hawaiian","Swati",0.909090909090908,"Subsistence",11
"Tahitian","Swati",0.909090909090908,"Subsistence",11
"Inupiak","Swati",0.909090909090908,"Subsistence",11
"Greenlandic","Swati",0.909090909090908,"Subsistence",11
"Cheyenne","Swati",0.818181818181818,"Subsistence",11
"Choctaw","Swati",0.727272727272728,"Subsistence",11
"Muscogee","Swati",0.727272727272728,"Subsistence",11
"Cherokee","Swati",0.636363636363635,"Subsistence",11
"Navajo","Swati",0.727272727272728,"Subsistence",11
"Haitian","Swati",0.636363636363635,"Subsistence",11
"Aymara","Swati",0.454545454545454,"Subsistence",11
"Guarani","Swati",0.545454545454546,"Subsistence",11
"Herero","Tsonga",0.727272727272728,"Subsistence",11
"Zulu","Tsonga",0.181818181818182,"Subsistence",11
"Tswana","Tsonga",0.181818181818182,"Subsistence",11
"Shona","Tsonga",0.181818181818182,"Subsistence",11
"Ndonga","Tsonga",0,"Subsistence",11
"Swati","Tsonga",0.454545454545454,"Subsistence",11
"Tsonga","Tsonga",0,"Subsistence",11
"Venda","Tsonga",0.545454545454546,"Subsistence",11
"Kongo","Tsonga",0.545454545454546,"Subsistence",11
"Tumbuka","Tsonga",0.545454545454546,"Subsistence",11
"Kikuyu","Tsonga",0.454545454545454,"Subsistence",11
"Luganda","Tsonga",0.454545454545454,"Subsistence",11
"Kinyarwanda","Tsonga",0.363636363636364,"Subsistence",11
"Lingala","Tsonga",0.636363636363635,"Subsistence",11
"Kirundi","Tsonga",0.454545454545454,"Subsistence",11
"Igbo","Tsonga",0.545454545454546,"Subsistence",11
"Bambara","Tsonga",0.454545454545454,"Subsistence",11
"Tigrinya","Tsonga",0.545454545454546,"Subsistence",11
"Afar","Tsonga",0.636363636363635,"Subsistence",11
"Amharic","Tsonga",0.454545454545454,"Subsistence",11
"Kanuri","Tsonga",0.545454545454546,"Subsistence",11
"Wolof","Tsonga",0.181818181818182,"Subsistence",11
"Egyptian Arabic","Tsonga",0.454545454545454,"Subsistence",11
"Kabyle","Tsonga",0.545454545454546,"Subsistence",11
"Albanian","Tsonga",0.636363636363635,"Subsistence",11
"Latin","Tsonga",0.636363636363635,"Subsistence",11
"Neapolitan","Tsonga",0.545454545454546,"Subsistence",11
"Spanish","Tsonga",0.545454545454546,"Subsistence",11
"Greek","Tsonga",0.454545454545454,"Subsistence",11
"English","Tsonga",0.454545454545454,"Subsistence",11
"French","Tsonga",0.545454545454546,"Subsistence",11
"Dutch","Tsonga",0.454545454545454,"Subsistence",11
"Icelandic","Tsonga",0.545454545454546,"Subsistence",11
"Irish","Tsonga",0.545454545454546,"Subsistence",11
"Northern Sami","Tsonga",0.727272727272728,"Subsistence",11
"Serbian","Tsonga",0.636363636363635,"Subsistence",11
"Russian","Tsonga",0.545454545454546,"Subsistence",11
"Bashkir","Tsonga",0.636363636363635,"Subsistence",11
"Chuvash","Tsonga",0.727272727272728,"Subsistence",11
"Erzya","Tsonga",0.636363636363635,"Subsistence",11
"Estonian","Tsonga",0.454545454545454,"Subsistence",11
"Gagauz","Tsonga",0.545454545454546,"Subsistence",11
"Tatar","Tsonga",0.727272727272728,"Subsistence",11
"Latvian","Tsonga",0.545454545454546,"Subsistence",11
"Vepsian","Tsonga",0.545454545454546,"Subsistence",11
"Czech","Tsonga",0.545454545454546,"Subsistence",11
"Meadow Mari","Tsonga",0.454545454545454,"Subsistence",11
"Bulgarian","Tsonga",0.636363636363635,"Subsistence",11
"Belarusian","Tsonga",0.545454545454546,"Subsistence",11
"Ukrainian","Tsonga",0.454545454545454,"Subsistence",11
"Hungarian","Tsonga",0.545454545454546,"Subsistence",11
"Lithuanian","Tsonga",0.454545454545454,"Subsistence",11
"Kalmyk","Tsonga",0.363636363636364,"Subsistence",11
"Armenian","Tsonga",0.545454545454546,"Subsistence",11
"Kurdish (Sorani)","Tsonga",0.454545454545454,"Subsistence",11
"Abkhazian","Tsonga",0.727272727272728,"Subsistence",11
"Kabardian","Tsonga",0.454545454545454,"Subsistence",11
"Turkish","Tsonga",0.636363636363635,"Subsistence",11
"Ossetian","Tsonga",0.545454545454546,"Subsistence",11
"Hebrew","Tsonga",0.454545454545454,"Subsistence",11
"Sindhi","Tsonga",0.454545454545454,"Subsistence",11
"Eastern Punjabi","Tsonga",0.636363636363635,"Subsistence",11
"Kazakh","Tsonga",0.594545454545454,"Subsistence",11
"Sakha","Tsonga",0.636363636363635,"Subsistence",11
"Korean","Tsonga",0.727272727272728,"Subsistence",11
"Chinese","Tsonga",0.727272727272728,"Subsistence",11
"Nuosu","Tsonga",0.545454545454546,"Subsistence",11
"Japanese","Tsonga",0.636363636363635,"Subsistence",11
"Tibetan","Tsonga",0.636363636363635,"Subsistence",11
"Bengali","Tsonga",0.636363636363635,"Subsistence",11
"Kashmiri","Tsonga",0.636363636363635,"Subsistence",11
"Gujarati","Tsonga",0.545454545454546,"Subsistence",11
"Telugu","Tsonga",0.545454545454546,"Subsistence",11
"Tamil","Tsonga",0.636363636363635,"Subsistence",11
"Malayalam","Tsonga",0.454545454545454,"Subsistence",11
"Sinhalese","Tsonga",0.454545454545454,"Subsistence",11
"Burmese","Tsonga",0.727272727272728,"Subsistence",11
"Vietnamese","Tsonga",0.727272727272728,"Subsistence",11
"Khmer","Tsonga",0.818181818181818,"Subsistence",11
"Malay","Tsonga",0.727272727272728,"Subsistence",11
"Thai","Tsonga",0.636363636363635,"Subsistence",11
"Cebuano","Tsonga",0.727272727272728,"Subsistence",11
"Banyumasan","Tsonga",0.727272727272728,"Subsistence",11
"Minangkabau","Tsonga",0.636363636363635,"Subsistence",11
"Tetum","Tsonga",0.363636363636364,"Subsistence",11
"Nauruan","Tsonga",0.727272727272728,"Subsistence",11
"Chamorro","Tsonga",0.272727272727273,"Subsistence",11
"Samoan","Tsonga",0.727272727272728,"Subsistence",11
"Tongan","Tsonga",0.727272727272728,"Subsistence",11
"Maori","Tsonga",0.636363636363635,"Subsistence",11
"Hawaiian","Tsonga",0.818181818181818,"Subsistence",11
"Tahitian","Tsonga",0.636363636363635,"Subsistence",11
"Inupiak","Tsonga",0.909090909090908,"Subsistence",11
"Greenlandic","Tsonga",0.909090909090908,"Subsistence",11
"Cheyenne","Tsonga",0.818181818181818,"Subsistence",11
"Choctaw","Tsonga",0.636363636363635,"Subsistence",11
"Muscogee","Tsonga",0.636363636363635,"Subsistence",11
"Cherokee","Tsonga",0.545454545454546,"Subsistence",11
"Navajo","Tsonga",0.636363636363635,"Subsistence",11
"Haitian","Tsonga",0.636363636363635,"Subsistence",11
"Aymara","Tsonga",0.363636363636364,"Subsistence",11
"Guarani","Tsonga",0.454545454545454,"Subsistence",11
"Herero","Venda",0.545454545454546,"Subsistence",11
"Zulu","Venda",0.454545454545454,"Subsistence",11
"Tswana","Venda",0.454545454545454,"Subsistence",11
"Shona","Venda",0.363636363636364,"Subsistence",11
"Ndonga","Venda",0.545454545454546,"Subsistence",11
"Swati","Venda",0.272727272727273,"Subsistence",11
"Tsonga","Venda",0.545454545454546,"Subsistence",11
"Venda","Venda",0,"Subsistence",11
"Kongo","Venda",0.636363636363635,"Subsistence",11
"Tumbuka","Venda",0.727272727272728,"Subsistence",11
"Kikuyu","Venda",0.363636363636364,"Subsistence",11
"Luganda","Venda",0.454545454545454,"Subsistence",11
"Kinyarwanda","Venda",0.181818181818182,"Subsistence",11
"Lingala","Venda",0.818181818181818,"Subsistence",11
"Kirundi","Venda",0.454545454545454,"Subsistence",11
"Igbo","Venda",0.727272727272728,"Subsistence",11
"Bambara","Venda",0.363636363636364,"Subsistence",11
"Tigrinya","Venda",0.454545454545454,"Subsistence",11
"Afar","Venda",0.636363636363635,"Subsistence",11
"Amharic","Venda",0.454545454545454,"Subsistence",11
"Kanuri","Venda",0.181818181818182,"Subsistence",11
"Wolof","Venda",0.545454545454546,"Subsistence",11
"Egyptian Arabic","Venda",0.545454545454546,"Subsistence",11
"Kabyle","Venda",0.454545454545454,"Subsistence",11
"Albanian","Venda",0.363636363636364,"Subsistence",11
"Latin","Venda",0.363636363636364,"Subsistence",11
"Neapolitan","Venda",0.545454545454546,"Subsistence",11
"Spanish","Venda",0.454545454545454,"Subsistence",11
"Greek","Venda",0.454545454545454,"Subsistence",11
"English","Venda",0.454545454545454,"Subsistence",11
"French","Venda",0.454545454545454,"Subsistence",11
"Dutch","Venda",0.454545454545454,"Subsistence",11
"Icelandic","Venda",0.636363636363635,"Subsistence",11
"Irish","Venda",0.454545454545454,"Subsistence",11
"Northern Sami","Venda",0.818181818181818,"Subsistence",11
"Serbian","Venda",0.363636363636364,"Subsistence",11
"Russian","Venda",0.545454545454546,"Subsistence",11
"Bashkir","Venda",0.636363636363635,"Subsistence",11
"Chuvash","Venda",0.545454545454546,"Subsistence",11
"Erzya","Venda",0.363636363636364,"Subsistence",11
"Estonian","Venda",0.454545454545454,"Subsistence",11
"Gagauz","Venda",0.454545454545454,"Subsistence",11
"Tatar","Venda",0.454545454545454,"Subsistence",11
"Latvian","Venda",0.454545454545454,"Subsistence",11
"Vepsian","Venda",0.272727272727273,"Subsistence",11
"Czech","Venda",0.454545454545454,"Subsistence",11
"Meadow Mari","Venda",0.545454545454546,"Subsistence",11
"Bulgarian","Venda",0.363636363636364,"Subsistence",11
"Belarusian","Venda",0.545454545454546,"Subsistence",11
"Ukrainian","Venda",0.454545454545454,"Subsistence",11
"Hungarian","Venda",0.454545454545454,"Subsistence",11
"Lithuanian","Venda",0.545454545454546,"Subsistence",11
"Kalmyk","Venda",0.545454545454546,"Subsistence",11
"Armenian","Venda",0.454545454545454,"Subsistence",11
"Kurdish (Sorani)","Venda",0.636363636363635,"Subsistence",11
"Abkhazian","Venda",0.454545454545454,"Subsistence",11
"Kabardian","Venda",0.363636363636364,"Subsistence",11
"Turkish","Venda",0.363636363636364,"Subsistence",11
"Ossetian","Venda",0.454545454545454,"Subsistence",11
"Hebrew","Venda",0.545454545454546,"Subsistence",11
"Sindhi","Venda",0.636363636363635,"Subsistence",11
"Eastern Punjabi","Venda",0.363636363636364,"Subsistence",11
"Kazakh","Venda",0.594545454545454,"Subsistence",11
"Sakha","Venda",0.545454545454546,"Subsistence",11
"Korean","Venda",0.545454545454546,"Subsistence",11
"Chinese","Venda",0.636363636363635,"Subsistence",11
"Nuosu","Venda",0.363636363636364,"Subsistence",11
"Japanese","Venda",0.545454545454546,"Subsistence",11
"Tibetan","Venda",0.454545454545454,"Subsistence",11
"Bengali","Venda",0.454545454545454,"Subsistence",11
"Kashmiri","Venda",0.363636363636364,"Subsistence",11
"Gujarati","Venda",0.454545454545454,"Subsistence",11
"Telugu","Venda",0.545454545454546,"Subsistence",11
"Tamil","Venda",0.454545454545454,"Subsistence",11
"Malayalam","Venda",0.545454545454546,"Subsistence",11
"Sinhalese","Venda",0.545454545454546,"Subsistence",11
"Burmese","Venda",0.545454545454546,"Subsistence",11
"Vietnamese","Venda",0.545454545454546,"Subsistence",11
"Khmer","Venda",0.545454545454546,"Subsistence",11
"Malay","Venda",0.545454545454546,"Subsistence",11
"Thai","Venda",0.727272727272728,"Subsistence",11
"Cebuano","Venda",0.727272727272728,"Subsistence",11
"Banyumasan","Venda",0.545454545454546,"Subsistence",11
"Minangkabau","Venda",0.636363636363635,"Subsistence",11
"Tetum","Venda",0.636363636363635,"Subsistence",11
"Nauruan","Venda",0.818181818181818,"Subsistence",11
"Chamorro","Venda",0.545454545454546,"Subsistence",11
"Samoan","Venda",0.818181818181818,"Subsistence",11
"Tongan","Venda",0.818181818181818,"Subsistence",11
"Maori","Venda",0.818181818181818,"Subsistence",11
"Hawaiian","Venda",0.727272727272728,"Subsistence",11
"Tahitian","Venda",0.909090909090908,"Subsistence",11
"Inupiak","Venda",0.818181818181818,"Subsistence",11
"Greenlandic","Venda",0.818181818181818,"Subsistence",11
"Cheyenne","Venda",0.727272727272728,"Subsistence",11
"Choctaw","Venda",0.818181818181818,"Subsistence",11
"Muscogee","Venda",0.818181818181818,"Subsistence",11
"Cherokee","Venda",0.727272727272728,"Subsistence",11
"Navajo","Venda",0.545454545454546,"Subsistence",11
"Haitian","Venda",0.363636363636364,"Subsistence",11
"Aymara","Venda",0.727272727272728,"Subsistence",11
"Guarani","Venda",0.636363636363635,"Subsistence",11
"Herero","Kongo",0.818181818181818,"Subsistence",11
"Zulu","Kongo",0.636363636363635,"Subsistence",11
"Tswana","Kongo",0.636363636363635,"Subsistence",11
"Shona","Kongo",0.454545454545454,"Subsistence",11
"Ndonga","Kongo",0.545454545454546,"Subsistence",11
"Swati","Kongo",0.545454545454546,"Subsistence",11
"Tsonga","Kongo",0.545454545454546,"Subsistence",11
"Venda","Kongo",0.636363636363635,"Subsistence",11
"Kongo","Kongo",0,"Subsistence",11
"Tumbuka","Kongo",0.454545454545454,"Subsistence",11
"Kikuyu","Kongo",0.909090909090908,"Subsistence",11
"Luganda","Kongo",0.636363636363635,"Subsistence",11
"Kinyarwanda","Kongo",0.727272727272728,"Subsistence",11
"Lingala","Kongo",0.363636363636364,"Subsistence",11
"Kirundi","Kongo",0.727272727272728,"Subsistence",11
"Igbo","Kongo",0.454545454545454,"Subsistence",11
"Bambara","Kongo",0.818181818181818,"Subsistence",11
"Tigrinya","Kongo",1,"Subsistence",11
"Afar","Kongo",0.727272727272728,"Subsistence",11
"Amharic","Kongo",0.818181818181818,"Subsistence",11
"Kanuri","Kongo",0.636363636363635,"Subsistence",11
"Wolof","Kongo",0.545454545454546,"Subsistence",11
"Egyptian Arabic","Kongo",0.818181818181818,"Subsistence",11
"Kabyle","Kongo",1,"Subsistence",11
"Albanian","Kongo",0.909090909090908,"Subsistence",11
"Latin","Kongo",0.909090909090908,"Subsistence",11
"Neapolitan","Kongo",0.818181818181818,"Subsistence",11
"Spanish","Kongo",1,"Subsistence",11
