l1,l2,IDS_SEMANTICFIELD_l1,local_alignment
az,tt,Time,0.28265694985823675
az,uz,Agriculture and vegetation,0.21265280673020853
az,uz,Animals,0.3599271267251298
az,uz,Basic actions and technology,0.20559557086029348
az,uz,Clothing and grooming,0.15698460621045682
az,uz,Cognition,0.3198830114914622
az,uz,Emotions and values,0.24193944587325153
az,uz,Food and drink,0.24392728918547793
az,uz,Kinship,0.3695970034837257
az,uz,Miscellaneous function words,0.28687735213821447
az,uz,Modern world,0.24226010881560733
az,uz,Motion,0.3228909462898842
az,uz,Possession,0.4316934906339001
az,uz,Quantity,0.43246566195963815
az,uz,Sense perception,0.2563224887904999
az,uz,Social and political relations,0.223204578651255
az,uz,Spatial relations,0.22573860759735867
az,uz,Speech and language,0.24043246064523638
az,uz,The body,0.27500232289662496
az,uz,The house,0.1815457122873202
az,uz,The physical world,0.24367589496185402
az,uz,Time,0.27856464387922886
az,xal,Agriculture and vegetation,-0.03585016355128476
az,xal,Animals,0.20747211599034426
az,xal,Basic actions and technology,0.03143396045036136
az,xal,Clothing and grooming,0.016362353764096824
az,xal,Cognition,0.04128810440652448
az,xal,Emotions and values,0.06657084737507
az,xal,Food and drink,-0.02932043630305577
az,xal,Kinship,0.064606397773215
az,xal,Miscellaneous function words,0.1886077313017752
az,xal,Modern world,0.0351063391432394
az,xal,Motion,-0.013232177090062944
az,xal,Possession,0.03457453058508484
az,xal,Quantity,0.16881414554029375
az,xal,Sense perception,0.06000641224108176
az,xal,Social and political relations,0.016629932969858104
az,xal,Spatial relations,0.07701024890647931
az,xal,Speech and language,0.09209159069206643
az,xal,The body,0.04275521783772713
az,xal,The house,-0.005202125827023276
az,xal,The physical world,0.037016058599117566
az,xal,Time,0.08394827527848212
az,zh,Agriculture and vegetation,0.18088542788810413
az,zh,Animals,0.1770522667264189
az,zh,Basic actions and technology,0.15658758297471775
az,zh,Clothing and grooming,0.1742376425112632
az,zh,Cognition,0.20687984718108496
az,zh,Emotions and values,0.17575061341395995
az,zh,Food and drink,0.19290619192222033
az,zh,Kinship,0.33574577399485983
az,zh,Miscellaneous function words,0.2861792723966878
az,zh,Modern world,0.12889064353391302
az,zh,Motion,0.1545058598455426
az,zh,Possession,0.20462821368390294
az,zh,Quantity,0.4281909192812735
az,zh,Sense perception,0.17499741690786128
az,zh,Social and political relations,0.1602481195141886
az,zh,Spatial relations,0.18612310570739535
az,zh,Speech and language,0.1909238649792046
az,zh,The body,0.19330921962942454
az,zh,The house,0.16280456957764974
az,zh,The physical world,0.17865846625083895
az,zh,Time,0.2527855343176049
ba,ab,Agriculture and vegetation,0.02546740435384423
ba,ab,Animals,0.061119362574672126
ba,ab,Basic actions and technology,0.1778330035366754
ba,ab,Cognition,-0.0035884618420971987
ba,ab,Emotions and values,0.01732091720944307
ba,ab,Kinship,-0.01699669655073281
ba,ab,Miscellaneous function words,0.07882939643110386
ba,ab,Modern world,-0.001403723293781911
ba,ab,Motion,0.14407513029818692
ba,ab,Possession,0.1962392338042243
ba,ab,Quantity,0.0982306211095431
ba,ab,Sense perception,0.17337185122973042
ba,ab,Social and political relations,0.13271657492550287
ba,ab,Spatial relations,0.021467929883442417
ba,ab,Speech and language,0.08116317426896111
ba,ab,The body,0.0620238369764482
ba,ab,The house,0.04564606983532987
ba,ab,The physical world,0.049876331451229765
ba,ab,Time,0.00292382828510083
ba,ar,Agriculture and vegetation,0.09233872387570542
ba,ar,Animals,0.21034962453716122
ba,ar,Basic actions and technology,0.13173493860574623
ba,ar,Clothing and grooming,0.18801542863862863
ba,ar,Cognition,0.15005761070088505
ba,ar,Emotions and values,0.1844025460136205
ba,ar,Food and drink,0.22026457465311197
ba,ar,Kinship,0.30710924937671424
ba,ar,Miscellaneous function words,0.27978471459565357
ba,ar,Modern world,0.13581260450576005
ba,ar,Motion,0.17155594166389102
ba,ar,Possession,0.16586719215874124
ba,ar,Quantity,0.34232158666784906
ba,ar,Sense perception,0.2004322523913846
ba,ar,Social and political relations,0.15204129530530014
ba,ar,Spatial relations,0.17646193318272296
ba,ar,Speech and language,0.22473367297523628
ba,ar,The body,0.17662304495488856
ba,ar,The house,0.12627359879978997
ba,ar,The physical world,0.17882858894669268
ba,ar,Time,0.40432693297160416
ba,av,Agriculture and vegetation,0.06272475818986961
ba,av,Animals,0.19509884363152297
ba,av,Basic actions and technology,0.17784475964928018
ba,av,Clothing and grooming,0.027319549606922264
ba,av,Cognition,0.11337249991079833
ba,av,Emotions and values,0.08486485656498172
ba,av,Food and drink,0.06815985118673512
ba,av,Kinship,0.07663861215008183
ba,av,Miscellaneous function words,0.09490835735114585
ba,av,Modern world,0.06251096004383258
ba,av,Motion,0.23455555688928587
ba,av,Possession,0.2910133917390598
ba,av,Quantity,0.2927377572759236
ba,av,Sense perception,0.17039729541947174
ba,av,Social and political relations,0.08646838468013174
ba,av,Spatial relations,0.12899640755616967
ba,av,Speech and language,0.1028034594711817
ba,av,The body,0.14969520313595877
ba,av,The house,0.1438260052091185
ba,av,The physical world,0.0685733150608381
ba,av,Time,0.2749401848068807
ba,ce,Agriculture and vegetation,0.07956619741918125
ba,ce,Animals,0.11973089328587254
ba,ce,Basic actions and technology,0.10737221070544274
ba,ce,Clothing and grooming,0.06234405444794785
ba,ce,Cognition,0.15849099565219693
ba,ce,Emotions and values,0.15360663105883562
ba,ce,Food and drink,0.1261627426181457
ba,ce,Kinship,0.14274676519327878
ba,ce,Miscellaneous function words,0.20872674791754522
ba,ce,Modern world,0.0893395698053492
ba,ce,Motion,0.12771982266790952
ba,ce,Possession,0.1297501216341507
ba,ce,Quantity,0.23222319582742157
ba,ce,Sense perception,0.12719306654057844
ba,ce,Social and political relations,0.08507136489129398
ba,ce,Spatial relations,0.16998182332903244
ba,ce,Speech and language,0.11765978616252143
ba,ce,The body,0.13439294276678862
ba,ce,The house,0.05394479942819878
ba,ce,The physical world,0.08894445954318587
ba,ce,Time,0.27505098274887274
ba,cv,Agriculture and vegetation,0.1579454678506626
ba,cv,Animals,0.3276424581405639
ba,cv,Basic actions and technology,0.06293731293278229
ba,cv,Clothing and grooming,0.14085859243436938
ba,cv,Cognition,0.3072214361599541
ba,cv,Emotions and values,0.11743567536991291
ba,cv,Food and drink,0.27467913987666304
ba,cv,Kinship,0.21672203795463366
ba,cv,Miscellaneous function words,0.20659128632878618
ba,cv,Modern world,0.12808027155258297
ba,cv,Motion,0.1062576957203442
ba,cv,Possession,0.10116324426758187
ba,cv,Quantity,0.14707021197597286
ba,cv,Sense perception,0.11947652940500349
ba,cv,Social and political relations,0.11122853560298496
ba,cv,Spatial relations,0.2125717465093167
ba,cv,Speech and language,0.12992825761695642
ba,cv,The body,0.2049377662713008
ba,cv,The house,0.14287062679051146
ba,cv,The physical world,0.14113883488076445
ba,cv,Time,0.3932468392997766
ba,eu,Agriculture and vegetation,0.1611871460774563
ba,eu,Animals,0.2405726705640703
ba,eu,Basic actions and technology,0.1543457683896168
ba,eu,Clothing and grooming,0.14893538677200777
ba,eu,Cognition,0.24811479212376006
ba,eu,Emotions and values,0.22031775554213281
ba,eu,Food and drink,0.22908578179126368
ba,eu,Kinship,0.3161375396140066
ba,eu,Miscellaneous function words,0.2324705321206382
ba,eu,Modern world,0.23005457424185335
ba,eu,Motion,0.15417721177880336
ba,eu,Possession,0.2328337996956398
ba,eu,Quantity,0.2716894312095043
ba,eu,Sense perception,0.21463052199597488
ba,eu,Social and political relations,0.21091534404074544
ba,eu,Spatial relations,0.23360499537908228
ba,eu,Speech and language,0.25038705030002556
ba,eu,The body,0.23853772665656914
ba,eu,The house,0.15997498368057964
ba,eu,The physical world,0.1998073729852617
ba,eu,Time,0.3599339881328621
ba,he,Agriculture and vegetation,0.09981381232582531
ba,he,Animals,0.22761362663847035
ba,he,Basic actions and technology,0.13296933212660134
ba,he,Clothing and grooming,0.1760204894072126
ba,he,Cognition,0.1644496919755453
ba,he,Emotions and values,0.1492380964994403
ba,he,Food and drink,0.1416135170643599
ba,he,Kinship,0.23418031027748692
ba,he,Miscellaneous function words,0.17486776323424477
ba,he,Modern world,0.15246347580135372
ba,he,Motion,0.1474896169861316
ba,he,Possession,0.14106516477847053
ba,he,Quantity,0.34445363289769537
ba,he,Sense perception,0.17613718247706833
ba,he,Social and political relations,0.11531479305484241
ba,he,Spatial relations,0.18491597248394004
ba,he,Speech and language,0.13684551798420427
ba,he,The body,0.1554197370860268
ba,he,The house,0.11066262438999189
ba,he,The physical world,0.1563852256544468
ba,he,Time,0.3236187336798083
ba,ja,Agriculture and vegetation,0.10670012307926256
ba,ja,Animals,0.13534235987006038
ba,ja,Basic actions and technology,0.07983035650387742
ba,ja,Clothing and grooming,0.08238214839591608
ba,ja,Cognition,0.14896384888066921
ba,ja,Emotions and values,0.10743349640752851
ba,ja,Food and drink,0.13509390130967475
ba,ja,Kinship,0.1942142425791149
ba,ja,Miscellaneous function words,0.1988665538163233
ba,ja,Modern world,0.09215932431473936
ba,ja,Motion,0.08915311350743223
ba,ja,Possession,0.13485680064575667
ba,ja,Quantity,0.2504714209031154
ba,ja,Sense perception,0.13764770379461974
ba,ja,Social and political relations,0.05835504183030234
ba,ja,Spatial relations,0.09016708195452966
ba,ja,Speech and language,0.12217072109029378
ba,ja,The body,0.12251366676775945
ba,ja,The house,0.0785400660787646
ba,ja,The physical world,0.11288929557799297
ba,ja,Time,0.2860699339192411
ba,ka,Agriculture and vegetation,0.1612075757412535
ba,ka,Animals,0.21989546126707382
ba,ka,Basic actions and technology,0.18050155190443656
ba,ka,Clothing and grooming,0.09676707715464553
ba,ka,Cognition,0.2154226622654118
ba,ka,Emotions and values,0.20687714447132252
ba,ka,Food and drink,0.16787485312848177
ba,ka,Kinship,0.3223469106927025
ba,ka,Miscellaneous function words,0.21399257485387643
ba,ka,Modern world,0.16668719867197843
ba,ka,Motion,0.1827094467205412
ba,ka,Possession,0.20643540767718271
ba,ka,Quantity,0.3695397872677648
ba,ka,Sense perception,0.19933832861302828
ba,ka,Social and political relations,0.1976503000087306
ba,ka,Spatial relations,0.2187309623220394
ba,ka,Speech and language,0.18923165362992705
ba,ka,The body,0.21848777707087957
ba,ka,The house,0.14094821060543797
ba,ka,The physical world,0.19431594488176226
ba,ka,Time,0.38192065084432564
ba,kn,Agriculture and vegetation,0.10888449368245189
ba,kn,Animals,0.28636076852132264
ba,kn,Basic actions and technology,0.11978908681360557
ba,kn,Clothing and grooming,0.10248297334343723
ba,kn,Cognition,0.16407590550509935
ba,kn,Emotions and values,0.18754646996159482
ba,kn,Food and drink,0.1970653856734373
ba,kn,Kinship,0.3148233591610594
ba,kn,Miscellaneous function words,0.22041507558162707
ba,kn,Modern world,0.1654024604127476
ba,kn,Motion,0.15825088802169177
ba,kn,Possession,0.09237893878984262
ba,kn,Quantity,0.30345817866409525
ba,kn,Sense perception,0.20644456836955855
ba,kn,Social and political relations,0.16072473245099314
ba,kn,Spatial relations,0.16798904800492143
ba,kn,Speech and language,0.2525754796913797
ba,kn,The body,0.18707989994503815
ba,kn,The house,0.14081918502644467
ba,kn,The physical world,0.16849303073224448
ba,kn,Time,0.232419808814452
ba,ko,Agriculture and vegetation,0.1372426211350877
ba,ko,Animals,0.2023481006871244
ba,ko,Basic actions and technology,0.1536259700540795
ba,ko,Clothing and grooming,0.05798049926422488
ba,ko,Cognition,0.1859337674942986
ba,ko,Emotions and values,0.17105623260404457
ba,ko,Food and drink,0.18644325560893868
ba,ko,Kinship,0.20355811402819257
ba,ko,Miscellaneous function words,0.19065644533101392
ba,ko,Modern world,0.12404085934056636
ba,ko,Motion,0.14508390350115757
ba,ko,Possession,0.1579409716142201
ba,ko,Quantity,0.2481451400097363
ba,ko,Sense perception,0.16453283243228808
ba,ko,Social and political relations,0.14841150219396052
ba,ko,Spatial relations,0.19681352279171668
ba,ko,Speech and language,0.20598475091537297
ba,ko,The body,0.14842284238436887
ba,ko,The house,0.09239558330178287
ba,ko,The physical world,0.11050417286520364
ba,ko,Time,0.2879376608672903
ba,lbe,Agriculture and vegetation,0.11235859176383196
ba,lbe,Animals,0.13044782544264258
ba,lbe,Basic actions and technology,0.14273251021018865
ba,lbe,Clothing and grooming,0.05159225927053663
ba,lbe,Cognition,0.025413523175998105
ba,lbe,Emotions and values,0.06979499893647834
ba,lbe,Food and drink,0.02126401908826059
ba,lbe,Kinship,0.09446755061538825
ba,lbe,Miscellaneous function words,0.031064480790997495
ba,lbe,Modern world,0.06395697854288501
ba,lbe,Motion,0.11878387764677896
ba,lbe,Quantity,0.23200792267510748
ba,lbe,Sense perception,0.13527852931023165
ba,lbe,Social and political relations,0.0714040285962697
ba,lbe,Spatial relations,0.09698881838457468
ba,lbe,Speech and language,0.12427926433181376
ba,lbe,The body,0.05032101774521231
ba,lbe,The house,0.0724371004326678
ba,lbe,The physical world,0.03801019531993974
ba,lbe,Time,0.11814133161959617
ba,lez,Agriculture and vegetation,0.09728917535871939
ba,lez,Animals,0.1246345339838314
ba,lez,Basic actions and technology,0.1673485456004671
ba,lez,Clothing and grooming,0.05148188254163187
ba,lez,Cognition,0.14407681366490796
ba,lez,Emotions and values,0.15736117809345715
ba,lez,Food and drink,0.10102272706971019
ba,lez,Kinship,0.16149939781101885
ba,lez,Miscellaneous function words,0.15448517566500178
ba,lez,Modern world,0.10120417210537307
ba,lez,Motion,0.14269300291793388
ba,lez,Possession,0.16736855178124754
ba,lez,Quantity,0.19457931885940677
ba,lez,Sense perception,0.133221195809149
ba,lez,Social and political relations,0.17752385575273263
ba,lez,Spatial relations,0.15528493039728405
ba,lez,Speech and language,0.11883561086455759
ba,lez,The body,0.11792623714773477
ba,lez,The house,0.033642012431352626
ba,lez,The physical world,0.1205345825873081
ba,lez,Time,0.3194095085578475
ba,ml,Agriculture and vegetation,0.12969209868582807
ba,ml,Animals,0.25541484302944734
ba,ml,Basic actions and technology,0.1708008585159698
ba,ml,Clothing and grooming,0.10828709967743927
ba,ml,Cognition,0.23320438359439696
ba,ml,Emotions and values,0.17560665174650816
ba,ml,Food and drink,0.1336231114650779
ba,ml,Kinship,0.2928662550807733
ba,ml,Miscellaneous function words,0.20927048182872596
ba,ml,Modern world,0.10155549566206594
ba,ml,Motion,0.19021044110151042
ba,ml,Possession,0.15631427783197363
ba,ml,Quantity,0.3776490120617124
ba,ml,Sense perception,0.16517773877466282
ba,ml,Social and political relations,0.1433409880271543
ba,ml,Spatial relations,0.19162989341995512
ba,ml,Speech and language,0.22178910193142873
ba,ml,The body,0.1735597795121264
ba,ml,The house,0.07714432949156222
ba,ml,The physical world,0.17980281448858595
ba,ml,Time,0.388165495810873
ba,mn,Agriculture and vegetation,0.14413324534324026
ba,mn,Animals,0.20739311890000245
ba,mn,Basic actions and technology,0.15350023475546243
ba,mn,Clothing and grooming,0.13849050637705293
ba,mn,Cognition,0.20461939287255096
ba,mn,Emotions and values,0.200593490413709
ba,mn,Food and drink,0.2197987112541858
ba,mn,Kinship,0.2704804580240378
ba,mn,Miscellaneous function words,0.17007873065678902
ba,mn,Modern world,0.20995742597366415
ba,mn,Motion,0.1502612091396262
ba,mn,Possession,0.15329518439291992
ba,mn,Quantity,0.21279426363126377
ba,mn,Sense perception,0.19108792631033034
ba,mn,Social and political relations,0.2128690491998577
ba,mn,Spatial relations,0.15551498292492258
ba,mn,Speech and language,0.2343245171697518
ba,mn,The body,0.19909582691400113
