l1,l2,IDS_SEMANTICFIELD_l1,local_alignment,comparison_count
en,ka,Sense perception,0.017782028306268592,9
hy,eu,Time,0.01786699813960831,27
no,ka,Sense perception,0.017941294710674606,8
lv,ka,Sense perception,0.017946346757164396,8
ka,ar,Quantity,0.018047200841978642,14
da,ka,Social and political relations,0.018098459228849756,9
br,ko,Cognition,0.018216826884414596,9
ka,ar,Emotions and values,0.01828686568809418,11
br,ka,Social and political relations,0.018293387220791497,5
lt,ja,Agriculture and vegetation,0.01830570265148171,5
el,ka,The body,0.01835297986243145,14
no,ja,The house,0.01874328142654127,10
lv,br,Kinship,0.018751272109447867,19
pl,br,Animals,0.018760570699827697,4
lv,ja,Modern world,0.018763811325398977,13
hy,nl,Social and political relations,0.018813898824273343,7
br,ro,Animals,0.01890840667159634,4
ko,ka,Sense perception,0.01895533123788831,8
es,ka,Time,0.019075633570605165,25
pl,br,Agriculture and vegetation,0.019152171206602075,3
hu,ka,Spatial relations,0.01946228676057732,16
tr,ka,Time,0.019466351676915114,31
hr,br,Agriculture and vegetation,0.019495237035789894,3
es,ka,Spatial relations,0.01957650152682931,11
hu,ka,Time,0.019616780559123293,40
is,ja,Agriculture and vegetation,0.01964429406846134,5
br,ja,The physical world,0.019794369255217985,10
ca,ja,The house,0.01984747853155614,9
sq,br,Miscellaneous function words,0.019856794035496086,9
hy,it,The house,0.019878011653685343,2
da,ka,Time,0.019929349083350294,30
ka,ar,The body,0.019930903130686226,15
hr,ka,Basic actions and technology,0.019935550123044272,8
lt,ka,Sense perception,0.020061104737761626,8
fr,ka,Speech and language,0.020177379755055545,7
hy,ar,Spatial relations,0.020254070331473528,11
fr,ka,Social and political relations,0.020334865112485005,10
pl,ka,Social and political relations,0.02042631497978732,8
pt,ka,Possession,0.020488957286402928,1
fa,ka,Miscellaneous function words,0.02050034314512613,14
hr,ka,Animals,0.02053269809788056,1
el,ka,Kinship,0.020551224114299233,24
hy,ca,The physical world,0.020590721652863072,2
sv,ka,Spatial relations,0.020815765343237546,15
is,ka,Spatial relations,0.02096657685900588,11
fi,ka,Motion,0.021030663925820293,4
et,hy,Food and drink,0.02109911479858191,1
sv,ka,Quantity,0.021105849420925575,16
sv,ka,The house,0.021151363867642558,1
hy,he,Possession,0.02118578155754756,3
fi,ka,Cognition,0.02121963304388288,17
fi,hy,The house,0.021251022883103203,2
da,ka,Animals,0.02134810288446,1
ja,eu,Miscellaneous function words,0.021417429169732233,12
br,ar,Animals,0.021445471051529785,4
hy,ro,Food and drink,0.02148931404903545,1
hy,da,Emotions and values,0.02152010988501532,6
ka,he,The house,0.021570231648975743,1
sv,br,Time,0.02157357850120895,27
br,he,Animals,0.021586950226181664,4
fi,br,Time,0.02168485333860537,30
hy,ko,Social and political relations,0.02178167457959196,5
br,tr,Speech and language,0.02205297761581676,13
sk,ka,Possession,0.022140662225190125,1
ro,ka,Social and political relations,0.022209518355602285,11
el,ka,Quantity,0.022239089925239375,14
ko,ka,Animals,0.02229157742744918,1
hy,he,Emotions and values,0.022343168620042042,6
et,hy,Basic actions and technology,0.02249291427833802,11
ja,ka,Miscellaneous function words,0.022547120830439256,9
nl,br,Basic actions and technology,0.022549817577591846,33
fi,hy,The physical world,0.022594436183834235,4
nl,ka,The body,0.02278785624468629,14
de,br,Spatial relations,0.022841274744540143,24
lv,ka,Time,0.022990338370701288,29
br,ja,Emotions and values,0.022996994488664303,17
pt,ka,Sense perception,0.023068672921159123,10
hy,ko,Emotions and values,0.023097637847340296,5
br,ko,Spatial relations,0.02316016576812048,15
br,ko,Sense perception,0.023253620717911552,16
lv,fr,Agriculture and vegetation,0.02337206347628366,8
no,br,Kinship,0.023436640030262267,16
hy,hr,Motion,0.0235227074567068,2
et,ka,The body,0.02353085813031113,14
sq,br,Animals,0.023570898348798813,3
sk,ka,Kinship,0.02359261336500359,26
br,ja,Possession,0.0236861018896226,4
br,it,Speech and language,0.02369017880406718,10
hy,eu,Social and political relations,0.02371808733418099,7
uk,ja,Sense perception,0.02372964716257611,16
ru,ka,Kinship,0.023811040943920746,22
br,es,Food and drink,0.02381980929828449,10
hy,ru,Animals,0.02401235461062193,2
hy,pt,Animals,0.024084715579744044,2
ka,eu,Sense perception,0.02413254459885862,8
da,ja,Modern world,0.024234514861613727,13
hy,en,Speech and language,0.024241921033046135,4
uk,ko,Clothing and grooming,0.02428368155798304,12
pt,ka,Speech and language,0.02434169272973657,7
et,ka,Motion,0.024386401093281843,3
hy,ko,Cognition,0.02446571003443262,7
lt,ka,The body,0.02447554709382443,14
br,ko,Emotions and values,0.024478400505262003,13
hr,ka,Kinship,0.024486629042799024,28
pt,ka,Kinship,0.024564295762794123,27
da,br,Miscellaneous function words,0.024618419113973992,9
pt,ka,Spatial relations,0.024675723661030564,10
lv,uk,Agriculture and vegetation,0.02475427893904771,7
nl,ka,Kinship,0.024821773155763196,28
uk,ka,The physical world,0.02482623166784659,2
ka,ar,Time,0.02491864543585556,28
da,br,Sense perception,0.024936260647703785,16
no,ja,Clothing and grooming,0.025054192234041223,9
ro,ka,Kinship,0.025135606714714757,29
fa,ka,Cognition,0.02515634791772984,13
fi,br,Kinship,0.025211412810929316,17
ka,ar,Speech and language,0.025242136848389125,6
lt,br,Animals,0.025284398900080107,3
sk,ka,Modern world,0.0253574857750819,1
bg,ja,Sense perception,0.02541353099105457,17
br,ka,The physical world,0.02547250113376172,2
br,ca,Emotions and values,0.025531614941524044,20
ro,ka,Emotions and values,0.025637438323891433,14
no,br,Time,0.025661757470199786,25
de,br,Food and drink,0.025769274810111653,3
br,it,The house,0.02596110841914554,5
ru,br,Modern world,0.02601538399185901,9
br,he,The body,0.026103040576548074,30
pl,ka,Kinship,0.026215886092393174,23
fr,ka,Sense perception,0.026329767150360516,10
uk,br,The physical world,0.026430095550702935,15
ko,ka,Speech and language,0.026509868576468993,5
fa,ja,Possession,0.026626460081121593,5
it,ka,Quantity,0.026652054224565267,13
ro,ka,Quantity,0.026664303629406885,12
lv,br,Time,0.026679582371293753,24
da,br,Quantity,0.02677530816580506,22
en,br,Kinship,0.026856065996585042,16
hy,ja,Food and drink,0.026969729214960228,1
is,ja,Animals,0.027055602341740783,14
br,ro,Quantity,0.027228608430513633,20
fa,ka,Quantity,0.027357135930355173,15
cs,ka,Modern world,0.027376615074781063,1
sv,br,Basic actions and technology,0.027629571563100974,38
lv,ka,The body,0.027807211841455504,15
ca,he,Agriculture and vegetation,0.027888479391110672,14
br,ro,Cognition,0.0279665057321587,15
is,br,Sense perception,0.0279983442385673,16
et,ka,Spatial relations,0.028021186239902296,16
lt,ka,Emotions and values,0.028056954509923918,11
it,ka,Modern world,0.0281004473249512,2
nl,br,Time,0.028154642068268673,37
lv,ca,Agriculture and vegetation,0.028215495410119702,8
hy,ko,Kinship,0.02829230154821596,14
it,ka,Sense perception,0.02832296083385776,10
sv,br,Miscellaneous function words,0.028342367701856608,9
ka,eu,Motion,0.028355013922531508,3
hy,de,Kinship,0.02835937644683646,6
lt,br,Miscellaneous function words,0.028455894048512963,10
lt,br,Sense perception,0.028455999112018973,18
da,br,Food and drink,0.02855338848779656,11
ka,eu,Modern world,0.028666076960805607,1
lv,pt,Speech and language,0.028775448126197988,12
no,ja,Miscellaneous function words,0.028779962155901593,11
br,ja,Speech and language,0.028850067696202047,8
hy,eu,Spatial relations,0.028899308360824834,15
fi,ka,Basic actions and technology,0.02890637968005185,11
et,ja,Modern world,0.028964060876855956,14
is,br,Speech and language,0.029023066439920378,9
hy,ro,Basic actions and technology,0.02902935427446734,11
is,ca,Modern world,0.02910399164336119,25
hy,lt,Quantity,0.029159400063120615,14
et,br,Miscellaneous function words,0.029209808486807536,10
sv,br,Animals,0.029240825161020216,4
is,ko,Basic actions and technology,0.029354240363140348,32
en,br,Spatial relations,0.02936739451509266,35
hy,ja,Spatial relations,0.029437475263401066,15
lt,ka,The physical world,0.0294830552387106,2
lv,it,Agriculture and vegetation,0.029549193226317355,7
br,ko,Food and drink,0.029639015261063512,6
de,br,The physical world,0.029916560499330808,2
el,ka,Social and political relations,0.029917121297805455,9
sq,br,Kinship,0.03006188793601643,19
is,br,The house,0.03007039365486902,7
hy,nl,Emotions and values,0.030118623039142683,7
no,br,The house,0.0304101177182011,6
is,br,Time,0.03044537850093493,26
sq,br,The physical world,0.030620240543637756,19
et,br,Kinship,0.0306795785479291,17
br,tr,Agriculture and vegetation,0.03070748619570406,3
br,ja,Time,0.030806117165048913,25
hy,fr,The house,0.030876489961915863,2
sk,ka,Sense perception,0.030898364793721374,7
pt,ka,Basic actions and technology,0.03092761961471968,9
pl,ka,Possession,0.030981297662109594,1
sk,ka,Quantity,0.031147881004964007,16
br,ka,The body,0.031159035995484797,10
sq,ka,Sense perception,0.03125002156258879,8
sq,br,Spatial relations,0.031255652342109856,35
is,br,Modern world,0.031304356412584444,8
br,fr,Sense perception,0.031310677100906174,18
uk,br,Kinship,0.03135483402442588,16
hy,sv,Motion,0.03142528059859132,3
lv,en,Agriculture and vegetation,0.03146746786403057,8
is,ko,Modern world,0.03146788069604191,16
da,ka,Speech and language,0.03148782292910065,6
ru,br,Agriculture and vegetation,0.031493229394346935,3
ka,he,Basic actions and technology,0.0316082303604466,10
uk,da,Agriculture and vegetation,0.031617730294131126,18
hy,ko,The physical world,0.03163551962053928,2
nl,ka,Speech and language,0.03170660085778517,7
pt,ka,Quantity,0.031717532995428885,17
br,pt,Kinship,0.031728416104547026,19
tr,ka,Motion,0.03176192869907495,3
pl,ka,Speech and language,0.031921489260106545,6
fi,ka,The body,0.03193551520169305,18
hy,lt,Cognition,0.03198938981312377,8
fi,ka,Miscellaneous function words,0.03201235112828132,16
hy,uk,The body,0.03209889067299277,6
br,ca,Clothing and grooming,0.03221336719323864,2
de,br,Cognition,0.03243738846776194,13
ko,ka,Quantity,0.03247452559450189,9
lv,cs,Agriculture and vegetation,0.03255570303034006,9
da,ka,Modern world,0.03255679481017212,1
es,ka,The physical world,0.03259668216207028,2
hr,ka,Modern world,0.03263193320040823,2
de,ja,Kinship,0.03270876637935108,6
lv,es,Agriculture and vegetation,0.03273619109884122,8
hy,de,Emotions and values,0.03278065691183838,5
da,ja,Clothing and grooming,0.03292933612105275,8
br,ja,Social and political relations,0.03294110435695684,8
pt,ka,Miscellaneous function words,0.0329507233826597,15
br,ro,The body,0.03306660550471838,35
ru,ka,Time,0.03316161125037771,30
fr,ka,Modern world,0.0331629933151243,2
lv,ka,Motion,0.033193476260496464,1
da,br,Animals,0.03320382605032763,4
hy,it,The physical world,0.03324212077303669,3
fa,br,Animals,0.03340819019988068,3
br,ro,Spatial relations,0.033492065626042095,39
br,ko,The physical world,0.03353235129358937,15
br,it,Animals,0.03355694209972088,5
hu,br,The body,0.03377714932700343,34
nl,br,Modern world,0.033869825822051364,10
ca,ja,Agriculture and vegetation,0.03388608187131635,4
sk,ka,Time,0.033938102097534624,38
nl,ka,Time,0.033985299972384767,43
hy,no,Speech and language,0.0340581815948682,4
ka,he,Possession,0.03405935214672932,1
is,eu,Animals,0.03413138718858303,30
uk,br,Food and drink,0.0341502775069044,9
br,ka,The house,0.03417652344908147,1
et,br,The body,0.03419945425049762,33
hy,fr,The body,0.0342319255816334,6
br,ka,Possession,0.03429689418478635,1
sk,br,Miscellaneous function words,0.03437356502742687,11
hy,no,Basic actions and technology,0.03440400818683135,10
da,ka,Quantity,0.03442429437361543,15
da,br,Cognition,0.03457646099711547,15
no,br,Social and political relations,0.03467321900873962,15
ru,ja,Clothing and grooming,0.03469046468958449,9
br,it,The body,0.03477703492731185,32
uk,ja,Quantity,0.03480380528962613,14
it,ja,The house,0.03481772458899002,9
et,br,Quantity,0.03497677942673394,20
lt,br,Kinship,0.03500580173856409,19
fa,ka,Sense perception,0.035064434696932364,11
ro,ka,Basic actions and technology,0.035154360780432076,9
is,br,The physical world,0.035154902058591904,18
pl,ka,Basic actions and technology,0.03532796402013044,8
uk,br,Social and political relations,0.03533684570873725,13
br,pt,The body,0.03535885536831748,34
hy,ca,Social and political relations,0.03542576095528559,5
br,ro,Time,0.03550862912876548,36
lv,hu,Agriculture and vegetation,0.03566834214999748,8
et,br,The physical world,0.035767266524863596,18
hy,uk,The house,0.035780295824639506,3
el,br,Speech and language,0.03578371588931701,11
hy,cs,The body,0.035799260320242526,6
no,ja,Social and political relations,0.03580777471634368,16
fr,ka,Quantity,0.03589071348292746,14
bg,ka,Quantity,0.03596219239160855,14
lv,tr,Agriculture and vegetation,0.03598955581263183,9
fa,br,Time,0.03602091543735419,28
lv,da,Agriculture and vegetation,0.03617139725764183,8
fa,hy,Food and drink,0.03622022397601303,1
ca,ja,Sense perception,0.03623597775680987,13
nl,br,Possession,0.03624874278866594,17
hy,bg,Animals,0.03630276143867664,2
et,br,The house,0.036355324149730556,6
cs,br,Animals,0.03637396385584864,4
hy,ca,Animals,0.03639561676795604,2
uk,ka,Sense perception,0.03644144890372044,7
ca,ja,Quantity,0.036470093453967664,15
fr,ja,The house,0.0365745392433935,10
bg,ka,Speech and language,0.036655552695541736,7
br,ca,The body,0.0366707395617655,26
da,br,Spatial relations,0.03672355222278547,35
ko,ja,Food and drink,0.03694706441714948,15
hy,fr,Motion,0.036948405801826324,4
fr,ka,Cognition,0.03696822494619215,13
es,ka,The body,0.03702472046666828,15
cs,br,The body,0.0371408919360865,31
ja,ka,The physical world,0.03714955319372346,2
lv,ka,Spatial relations,0.03715695600958884,12
ka,ar,The physical world,0.03727414942338916,2
lt,ka,Time,0.03749346406973448,32
fa,br,The house,0.03764457163269745,7
et,hy,Emotions and values,0.03768941828084244,6
ro,ka,Spatial relations,0.037784927144933624,14
nl,br,Spatial relations,0.037834835832206114,44
et,ka,Modern world,0.03792608942301029,1
fr,ka,Kinship,0.038030194422913104,27
uk,br,Sense perception,0.03812210885890466,15
sv,ka,Possession,0.038186429741726084,1
uk,ca,The house,0.03819391524986494,19
br,ca,Modern world,0.03825198172605929,9
sk,br,Animals,0.038285528132083635,4
uk,is,Animals,0.038330101448524785,28
lv,ca,The house,0.03833991791435247,15
fa,ka,The physical world,0.03835514044989811,2
sv,ja,Modern world,0.03848551717700292,13
lt,ko,Clothing and grooming,0.03848697235209606,14
no,ja,Sense perception,0.03848767901807305,18
da,ja,The house,0.03848804254012988,9
hy,is,The physical world,0.03853838243711814,2
et,ja,Miscellaneous function words,0.038541183601004496,14
pl,ka,The house,0.03854594891976522,1
is,ja,Sense perception,0.03859959471250707,14
hy,is,Emotions and values,0.03861449480885455,8
ru,ka,Cognition,0.03864091577050074,13
br,ca,Sense perception,0.03884060639880398,13
br,eu,Food and drink,0.038918188816863965,10
lv,ko,Agriculture and vegetation,0.038946607108466764,8
lv,he,Agriculture and vegetation,0.03926787943714368,7
lt,de,Agriculture and vegetation,0.0392950594468238,3
no,br,The physical world,0.03961928962192692,18
no,br,Basic actions and technology,0.03968274231365615,35
uk,ca,Agriculture and vegetation,0.039726056313572844,15
fa,hy,Spatial relations,0.03982475077053408,19
hy,ro,Spatial relations,0.039845210967851895,14
fa,br,Food and drink,0.03994268279694115,10
no,ka,Animals,0.03996842762996239,1
is,ja,The house,0.040096120564378016,10
hy,tr,Possession,0.040166647601753626,4
it,ka,The body,0.04023258603212823,17
hy,ja,Miscellaneous function words,0.04033433039637677,10
br,pt,Agriculture and vegetation,0.04036472358002388,3
br,tr,Animals,0.04039946528609543,5
ja,ka,Motion,0.040409901510250326,2
ro,ja,The house,0.04051283526548703,10
cs,ja,Modern world,0.040590491552914894,14
ja,ka,Kinship,0.040595321013240655,27
bg,ka,Time,0.040614163050497865,32
sv,ja,The house,0.0406834398992191,9
br,he,Time,0.04068996479853658,23
lv,eu,Motion,0.04093189530722094,4
da,br,Modern world,0.04095614001496453,9
hr,br,Modern world,0.04101550118546506,12
hy,tr,Quantity,0.04102332853865966,16
lv,no,Speech and language,0.041105583549235464,11
ru,br,Food and drink,0.041150969162281295,11
lv,br,Sense perception,0.04119346248910413,16
uk,is,Agriculture and vegetation,0.041337033378642425,16
ka,ar,Spatial relations,0.04138213353071178,13
br,ca,The house,0.04142775846329765,6
hy,ro,Cognition,0.041485969454036,8
tr,ja,Animals,0.04150200236292032,19
lt,ja,Modern world,0.041591612810662135,14
no,ko,Agriculture and vegetation,0.04165555446401636,16
hy,uk,Modern world,0.04166703072959299,2
br,ja,Sense perception,0.04179132964301643,11
is,ja,Speech and language,0.041797231205555334,13
is,eu,Agriculture and vegetation,0.04185282883704365,14
cs,ka,Time,0.041927352465951126,39
is,br,Quantity,0.04199090292728597,24
es,ka,Basic actions and technology,0.04200612254856135,8
hy,bg,Speech and language,0.04204864502363234,4
hy,it,Social and political relations,0.04205549957900015,5
hy,eu,The house,0.042102180242673516,2
de,ca,Agriculture and vegetation,0.0421022615643407,1
fa,ka,Animals,0.04212249924241858,1
et,br,Speech and language,0.04235844352568243,11
br,ca,Quantity,0.04237889997162302,21
hy,ro,Animals,0.04251877108428413,2
hu,br,Sense perception,0.04253081987819923,19
br,eu,Quantity,0.042548790047339045,21
ja,ar,Agriculture and vegetation,0.04254906088716721,5
nl,ka,Sense perception,0.04262108019057444,10
hy,nl,Spatial relations,0.04263561390941313,21
hy,ja,Kinship,0.04268625737557016,21
