,l1,l2,imputed_semantic_domain,rho,nconcepts_compared
628,ab,lt,cognition,0.166520115223,9
629,ab,lt,emotion_and_values,0.692146061254,4
630,ab,lt,kinship,-0.250326580735,3
631,ab,lt,motion,0.483548122124,4
632,ab,lt,physical_world,0.611961960075,5
633,ab,lt,posession,0.418904700209,4
634,ab,lt,quantity,0.524497093742,10
635,ab,lt,social_and_political_relations,0.139064430603,4
636,ab,lt,spatial_relations,0.245409208271,7
637,ab,lt,speech_and_language,0.991628428603,2
638,ab,lt,the_house,-0.739195982317,1
639,ab,lt,time,0.665494340048,8
640,ab,lt,warfare_and_hunting,-0.052058480918,2
641,ab,lv,agriculture_and_vegetation,,0
642,ab,lv,animals,-0.478748998175,1
643,ab,lv,basic_actions_and_technology,0.736402580781,3
644,ab,lv,body_parts,0.142577839047,3
645,ab,lv,clothing_and_grooming,1.0,1
646,ab,lv,cognition,-0.270601296982,7
647,ab,lv,emotion_and_values,0.471055723347,1
648,ab,lv,kinship,-0.328822863094,2
649,ab,lv,motion,-0.162670262023,1
650,ab,lv,physical_world,0.207988235973,6
651,ab,lv,posession,0.229955642559,4
652,ab,lv,quantity,0.795578788809,11
653,ab,lv,sense_perception,0.327745608656,1
654,ab,lv,social_and_political_relations,0.452096384474,3
655,ab,lv,spatial_relations,0.100795615082,6
656,ab,lv,speech_and_language,0.856230162607,4
657,ab,lv,the_house,-0.681728435275,1
658,ab,lv,time,0.411169859992,11
659,ab,lv,warfare_and_hunting,0.431227081824,4
660,ab,ml,animals,-0.688305775489,1
661,ab,ml,basic_actions_and_technology,0.0,2
662,ab,ml,body_parts,0.132017078287,5
663,ab,ml,clothing_and_grooming,1.0,1
664,ab,ml,cognition,0.399927376761,7
665,ab,ml,emotion_and_values,-0.262710991767,1
666,ab,ml,food_and_drink,,0
667,ab,ml,kinship,0.50555301832,3
668,ab,ml,motion,0.237460495141,5
669,ab,ml,physical_world,1.0,1
670,ab,ml,posession,0.150585628468,5
671,ab,ml,quantity,0.182171364941,9
672,ab,ml,sense_perception,0.797076777861,1
673,ab,ml,social_and_political_relations,-0.661782008533,3
674,ab,ml,spatial_relations,0.279165272163,9
675,ab,ml,speech_and_language,-0.274604927193,4
676,ab,ml,the_house,,0
677,ab,ml,time,0.108964217093,7
678,ab,ml,warfare_and_hunting,,0
679,ab,nl,agriculture_and_vegetation,,0
680,ab,nl,animals,1.0,1
681,ab,nl,basic_actions_and_technology,0.545896597255,6
682,ab,nl,body_parts,0.0682873628169,4
683,ab,nl,clothing_and_grooming,-0.343947973924,2
684,ab,nl,cognition,0.315312748387,8
685,ab,nl,emotion_and_values,0.369688850356,2
686,ab,nl,food_and_drink,-1.0,1
687,ab,nl,kinship,-0.171756877063,4
688,ab,nl,motion,-0.0363178503632,4
689,ab,nl,physical_world,0.380693828779,4
690,ab,nl,posession,-0.214553435496,5
691,ab,nl,quantity,0.444162124812,13
692,ab,nl,sense_perception,0.273217961407,2
693,ab,nl,social_and_political_relations,0.310848404121,5
694,ab,nl,spatial_relations,0.132339323491,8
695,ab,nl,speech_and_language,0.248170573627,5
696,ab,nl,the_house,,0
697,ab,nl,time,0.0400146018455,12
698,ab,nl,warfare_and_hunting,0.632134271611,4
699,ab,no,agriculture_and_vegetation,0.95554099608,1
700,ab,no,animals,0.895249509887,2
701,ab,no,basic_actions_and_technology,0.203182252542,7
702,ab,no,body_parts,-0.915233871323,3
703,ab,no,clothing_and_grooming,-1.0,1
704,ab,no,cognition,0.226276379497,7
705,ab,no,emotion_and_values,-0.588847426581,2
706,ab,no,food_and_drink,,0
707,ab,no,kinship,0.235202065471,4
708,ab,no,motion,0.655604972076,4
709,ab,no,physical_world,-0.153451540674,5
710,ab,no,posession,0.152338163676,5
711,ab,no,quantity,0.406219647863,14
712,ab,no,sense_perception,0.849163929984,1
713,ab,no,social_and_political_relations,-0.464241761582,6
714,ab,no,spatial_relations,0.189939570086,7
715,ab,no,speech_and_language,0.193384913802,5
716,ab,no,the_house,-1.0,1
717,ab,no,time,-0.0728514997176,12
718,ab,no,warfare_and_hunting,0.482113105947,4
719,ab,os,animals,0.0,2
720,ab,os,basic_actions_and_technology,0.790242707436,2
721,ab,os,body_parts,0.643752020328,2
722,ab,os,clothing_and_grooming,0.0356624466412,1
723,ab,os,cognition,0.808403222731,3
724,ab,os,kinship,1.0,1
725,ab,os,motion,0.14037717592,1
726,ab,os,physical_world,,0
727,ab,os,posession,0.108987959778,2
728,ab,os,quantity,0.966135635887,1
729,ab,os,sense_perception,0.431050258003,1
730,ab,os,social_and_political_relations,1.0,1
731,ab,os,spatial_relations,0.607624756424,5
732,ab,os,speech_and_language,0.193857812723,3
733,ab,os,time,0.843587597183,3
734,ab,os,warfare_and_hunting,1.0,1
735,ab,pl,animals,-0.167688448871,1
736,ab,pl,basic_actions_and_technology,0.76256545586,4
737,ab,pl,body_parts,0.155236058426,5
738,ab,pl,clothing_and_grooming,,0
739,ab,pl,cognition,0.27670733756,9
740,ab,pl,emotion_and_values,-0.626241976636,2
741,ab,pl,food_and_drink,,0
742,ab,pl,kinship,-0.221806767534,4
743,ab,pl,motion,0.629255787818,4
744,ab,pl,physical_world,0.455427923831,7
745,ab,pl,posession,0.563470252452,3
746,ab,pl,quantity,0.501345866036,12
747,ab,pl,sense_perception,0.946124585513,2
748,ab,pl,social_and_political_relations,0.348311757421,4
749,ab,pl,spatial_relations,0.381580221948,10
750,ab,pl,speech_and_language,-0.147224334752,5
751,ab,pl,the_house,1.0,1
752,ab,pl,time,0.177081943268,12
753,ab,pl,warfare_and_hunting,0.623949513545,4
754,ab,pt,animals,0.55939577594,1
755,ab,pt,basic_actions_and_technology,0.686013584785,6
756,ab,pt,body_parts,-0.100209390106,6
757,ab,pt,clothing_and_grooming,-1.0,1
758,ab,pt,cognition,0.402793891876,9
759,ab,pt,emotion_and_values,-0.463119995084,2
760,ab,pt,food_and_drink,,0
761,ab,pt,kinship,0.278425551,5
762,ab,pt,motion,0.496960472643,3
763,ab,pt,physical_world,-0.174352270478,5
764,ab,pt,posession,-0.146074677349,5
765,ab,pt,quantity,0.316855659247,14
766,ab,pt,sense_perception,0.642790438108,1
767,ab,pt,social_and_political_relations,-0.068136494663,5
768,ab,pt,spatial_relations,0.035904759139,7
769,ab,pt,speech_and_language,-0.113753195715,4
770,ab,pt,time,-0.217206510662,11
771,ab,pt,warfare_and_hunting,0.50090311649,4
772,ab,ro,agriculture_and_vegetation,,0
773,ab,ro,animals,,0
774,ab,ro,basic_actions_and_technology,0.28546512525,2
775,ab,ro,body_parts,0.616595193969,5
776,ab,ro,clothing_and_grooming,-1.0,1
777,ab,ro,cognition,-0.363740037353,9
778,ab,ro,emotion_and_values,0.464923497578,3
779,ab,ro,kinship,-0.247190479998,2
780,ab,ro,motion,0.849623964169,1
781,ab,ro,physical_world,-0.00815758760107,3
782,ab,ro,posession,-0.371938904867,2
783,ab,ro,quantity,0.331126197415,13
784,ab,ro,social_and_political_relations,0.303852379346,5
785,ab,ro,spatial_relations,0.701932771341,3
786,ab,ro,speech_and_language,-0.330045888872,3
787,ab,ro,the_house,1.0,1
788,ab,ro,time,0.115309937445,12
789,ab,ro,warfare_and_hunting,0.776210941519,2
790,ab,ru,animals,,0
791,ab,ru,basic_actions_and_technology,0.836188050159,6
792,ab,ru,body_parts,-0.0951268334318,6
793,ab,ru,clothing_and_grooming,0.47485854585,2
794,ab,ru,cognition,0.25752835363,8
795,ab,ru,emotion_and_values,-0.006737631836,2
796,ab,ru,food_and_drink,-0.187657804722,1
797,ab,ru,kinship,0.738778044484,3
798,ab,ru,motion,0.386034355672,4
799,ab,ru,physical_world,-0.203621952393,6
800,ab,ru,posession,-0.185022630054,4
801,ab,ru,quantity,0.41858083749,12
802,ab,ru,sense_perception,0.97110691573,1
803,ab,ru,social_and_political_relations,0.5533012455,5
804,ab,ru,spatial_relations,-0.190735514227,10
805,ab,ru,speech_and_language,0.173808864891,4
806,ab,ru,the_house,-1.0,1
807,ab,ru,time,0.201608091782,11
808,ab,ru,warfare_and_hunting,0.483877056524,4
809,ab,se,agriculture_and_vegetation,0.268511627582,1
810,ab,se,animals,0.483960569978,1
811,ab,se,basic_actions_and_technology,0.737330308245,6
812,ab,se,body_parts,-0.481858763409,4
813,ab,se,clothing_and_grooming,-0.536785215955,1
814,ab,se,cognition,0.117841423764,6
815,ab,se,emotion_and_values,-0.588625176372,1
816,ab,se,kinship,0.528378596569,3
817,ab,se,motion,0.432330575458,4
818,ab,se,physical_world,-0.065887087602,7
819,ab,se,posession,0.308066513229,3
820,ab,se,quantity,0.373919696007,11
821,ab,se,social_and_political_relations,0.12983018182,6
822,ab,se,spatial_relations,0.200997845345,9
823,ab,se,speech_and_language,0.00170625856125,4
824,ab,se,time,0.121793174491,10
825,ab,se,warfare_and_hunting,-0.0873845214525,2
826,ab,sk,animals,-0.46458503965,1
827,ab,sk,basic_actions_and_technology,0.799409621205,5
828,ab,sk,body_parts,0.52125855142,5
829,ab,sk,clothing_and_grooming,1.0,2
830,ab,sk,cognition,0.32475579751,8
831,ab,sk,emotion_and_values,0.268990215816,2
832,ab,sk,kinship,0.333353149586,3
833,ab,sk,motion,0.789815153528,4
834,ab,sk,physical_world,0.437892261289,7
835,ab,sk,posession,0.883586296086,3
836,ab,sk,quantity,0.399138076551,14
837,ab,sk,sense_perception,,0
838,ab,sk,social_and_political_relations,0.409001515714,4
839,ab,sk,spatial_relations,0.0914233172498,5
840,ab,sk,speech_and_language,0.467441095774,2
841,ab,sk,the_house,,0
842,ab,sk,time,0.108736763163,13
843,ab,sk,warfare_and_hunting,0.633139677056,4
844,ab,sl,body_parts,-0.390889043264,2
845,ab,sl,cognition,0.243453192457,3
846,ab,sl,physical_world,-0.14866137033,3
847,ab,sl,quantity,0.50802966759,5
848,ab,sl,social_and_political_relations,-0.0693225147165,2
849,ab,sl,spatial_relations,0.258343356335,5
850,ab,sl,speech_and_language,-0.372601044862,1
851,ab,sl,time,-0.26925961331,1
852,ab,sl,warfare_and_hunting,-0.364445823855,2
853,ab,sq,basic_actions_and_technology,-0.488815147917,5
854,ab,sq,body_parts,0.48926323046,4
855,ab,sq,clothing_and_grooming,,0
856,ab,sq,cognition,0.365739050628,9
857,ab,sq,emotion_and_values,0.975340650242,2
858,ab,sq,food_and_drink,-1.0,1
859,ab,sq,kinship,-0.356435261194,3
860,ab,sq,motion,-0.0967750733635,2
861,ab,sq,physical_world,-0.410870307564,3
862,ab,sq,posession,0.839831749519,3
863,ab,sq,quantity,0.501717866437,13
864,ab,sq,sense_perception,-1.0,1
865,ab,sq,social_and_political_relations,-0.033624829429,3
866,ab,sq,spatial_relations,-0.0932546376036,8
867,ab,sq,speech_and_language,0.0420650374788,5
868,ab,sq,the_house,,0
869,ab,sq,time,0.369559387865,12
870,ab,sq,warfare_and_hunting,-0.016552153506,2
871,ab,sv,animals,0.937956967039,1
872,ab,sv,basic_actions_and_technology,0.641762556879,6
873,ab,sv,body_parts,0.277442352392,3
874,ab,sv,clothing_and_grooming,,0
875,ab,sv,cognition,0.167216534245,8
876,ab,sv,emotion_and_values,0.341661252458,2
877,ab,sv,food_and_drink,,0
878,ab,sv,kinship,-0.0792634098707,4
879,ab,sv,motion,0.433005404741,4
880,ab,sv,physical_world,0.599062849652,5
881,ab,sv,posession,0.215034045084,5
882,ab,sv,quantity,0.297853147738,15
883,ab,sv,sense_perception,-0.694907057825,1
884,ab,sv,social_and_political_relations,-0.102373851407,4
885,ab,sv,spatial_relations,0.150265236984,10
886,ab,sv,speech_and_language,0.0454188798932,5
887,ab,sv,the_house,-0.348635123994,1
888,ab,sv,time,0.166595102587,12
889,ab,sv,warfare_and_hunting,0.978036353074,2
890,ab,ta,agriculture_and_vegetation,,0
891,ab,ta,animals,0.804071675338,1
892,ab,ta,basic_actions_and_technology,0.775174042233,3
893,ab,ta,body_parts,-0.900938699103,2
894,ab,ta,cognition,0.360252027113,7
895,ab,ta,emotion_and_values,0.0690061942455,2
896,ab,ta,food_and_drink,,0
897,ab,ta,kinship,0.699084352216,5
898,ab,ta,motion,0.407541488855,3
899,ab,ta,physical_world,-0.516264874991,4
900,ab,ta,posession,0.58612712191,3
901,ab,ta,quantity,0.138243761868,12
902,ab,ta,sense_perception,,0
903,ab,ta,social_and_political_relations,0.499673694817,4
904,ab,ta,spatial_relations,0.277185504285,9
905,ab,ta,speech_and_language,0.203176643887,5
906,ab,ta,the_house,,0
907,ab,ta,time,0.331325075412,13
908,ab,ta,warfare_and_hunting,-0.377070478481,3
909,ab,te,basic_actions_and_technology,-0.2,5
910,ab,te,body_parts,0.484866290928,4
911,ab,te,cognition,0.277672228744,6
912,ab,te,emotion_and_values,0.92739444968,2
913,ab,te,kinship,0.538933210401,3
914,ab,te,motion,0.0978528493403,3
915,ab,te,physical_world,0.997932856034,1
916,ab,te,posession,0.573865711529,3
917,ab,te,quantity,0.19848825054,7
918,ab,te,sense_perception,1.0,1
919,ab,te,social_and_political_relations,-0.56694101911,2
920,ab,te,spatial_relations,0.0,2
921,ab,te,speech_and_language,-0.509141041915,3
922,ab,te,time,0.259679485609,10
923,ab,te,warfare_and_hunting,-0.019610697332,4
924,ab,tr,animals,-1.0,1
925,ab,tr,basic_actions_and_technology,-0.292161334389,3
926,ab,tr,body_parts,0.419478374409,5
927,ab,tr,clothing_and_grooming,,0
928,ab,tr,cognition,-0.107550227837,8
929,ab,tr,emotion_and_values,-0.70190415092,2
930,ab,tr,kinship,0.640966682573,4
931,ab,tr,motion,0.922972052662,3
932,ab,tr,physical_world,-0.233277606656,4
933,ab,tr,posession,0.6751220788,5
934,ab,tr,quantity,0.619727306332,12
935,ab,tr,sense_perception,0.36734093166,1
936,ab,tr,social_and_political_relations,-0.168661327455,5
937,ab,tr,spatial_relations,0.126695509214,8
938,ab,tr,speech_and_language,0.394948249318,3
939,ab,tr,time,0.336281439885,11
940,ab,tr,warfare_and_hunting,0.816049253828,4
941,ab,tt,agriculture_and_vegetation,,0
942,ab,tt,basic_actions_and_technology,0.242728454215,2
943,ab,tt,body_parts,0.142917177215,5
944,ab,tt,clothing_and_grooming,1.0,1
945,ab,tt,cognition,-0.173189543099,3
946,ab,tt,emotion_and_values,-1.0,1
947,ab,tt,kinship,,0
948,ab,tt,motion,0.098925195257,2
949,ab,tt,physical_world,0.303314031241,6
950,ab,tt,posession,-1.0,1
951,ab,tt,quantity,0.0311288332652,13
952,ab,tt,social_and_political_relations,-0.166774080462,4
953,ab,tt,spatial_relations,0.988922235498,6
954,ab,tt,speech_and_language,0.84334165606,1
955,ab,tt,time,0.0870003197608,9
956,ab,tt,warfare_and_hunting,1.0,1
957,ab,uk,agriculture_and_vegetation,,0
958,ab,uk,animals,-1.0,1
959,ab,uk,basic_actions_and_technology,0.582345533283,3
960,ab,uk,body_parts,-0.46813075834,6
961,ab,uk,clothing_and_grooming,1.0,1
962,ab,uk,cognition,0.337044210266,10
963,ab,uk,emotion_and_values,-0.261059464687,3
964,ab,uk,food_and_drink,-0.708380007073,1
965,ab,uk,kinship,0.444497891011,3
966,ab,uk,motion,0.334201703023,4
967,ab,uk,physical_world,0.439624821742,4
968,ab,uk,posession,-0.42771299762,5
969,ab,uk,quantity,0.452325032687,12
970,ab,uk,sense_perception,,0
971,ab,uk,social_and_political_relations,-0.522695100513,3
972,ab,uk,spatial_relations,0.0442786100147,7
973,ab,uk,speech_and_language,-0.288136642381,3
974,ab,uk,the_house,0.338707501092,1
975,ab,uk,time,0.0490487850182,10
976,ab,uk,warfare_and_hunting,0.455618707152,4
977,av,ba,agriculture_and_vegetation,0.0,2
978,av,ba,animals,0.14271289533,10
979,av,ba,basic_actions_and_technology,0.483705857345,8
980,av,ba,body_parts,-0.269642010722,23
981,av,ba,clothing_and_grooming,-0.418278116647,3
982,av,ba,cognition,0.410993703977,19
983,av,ba,emotion_and_values,-0.335475667481,3
984,av,ba,food_and_drink,-0.539366466521,9
985,av,ba,kinship,0.212338754112,13
986,av,ba,law,-0.493141994041,1
987,av,ba,motion,0.157177222099,14
988,av,ba,physical_world,-0.089324482247,12
989,av,ba,posession,0.414766238881,22
990,av,ba,quantity,0.12221771993,25
991,av,ba,religion_and_belief,0.57684067558,1
992,av,ba,sense_perception,0.282226367767,12
993,av,ba,social_and_political_relations,0.0348296606493,9
994,av,ba,spatial_relations,0.17217498469,26
995,av,ba,speech_and_language,0.323105216917,9
996,av,ba,the_house,-0.769017220451,1
997,av,ba,time,0.433689095983,32
998,av,ba,warfare_and_hunting,0.810505217856,4
999,av,be,agriculture_and_vegetation,-0.620456303629,2
1000,av,be,animals,-0.170973270544,11
1001,av,be,basic_actions_and_technology,0.216920898663,13
1002,av,be,body_parts,-0.183850122388,22
1003,av,be,clothing_and_grooming,-0.395932627922,5
1004,av,be,cognition,0.0978784364245,20
1005,av,be,emotion_and_values,0.193276725828,7
1006,av,be,food_and_drink,-0.0364081881832,9
1007,av,be,kinship,0.257601958746,17
1008,av,be,law,0.580919953562,2
1009,av,be,motion,0.214979232599,16
1010,av,be,physical_world,0.123963225234,16
1011,av,be,posession,0.287694627956,21
1012,av,be,quantity,0.258055847095,20
1013,av,be,religion_and_belief,-0.244376699996,2
1014,av,be,sense_perception,0.0344538841255,11
1015,av,be,social_and_political_relations,-0.00730656884965,10
1016,av,be,spatial_relations,0.203647444186,35
1017,av,be,speech_and_language,0.14597125797,16
1018,av,be,the_house,-0.260505456462,3
1019,av,be,time,0.345174090275,36
1020,av,be,warfare_and_hunting,-0.00391938382412,8
1021,av,bg,agriculture_and_vegetation,-1.0,2
1022,av,bg,animals,-0.0477919422658,11
1023,av,bg,basic_actions_and_technology,0.449574955081,13
1024,av,bg,body_parts,0.0591863084583,23
1025,av,bg,clothing_and_grooming,0.864517108298,1
1026,av,bg,cognition,0.386786059458,25
1027,av,bg,emotion_and_values,0.593776377717,6
1028,av,bg,food_and_drink,-0.250532974444,9
1029,av,bg,kinship,0.289291364485,19
1030,av,bg,law,-0.309734286316,1
1031,av,bg,motion,0.132433938779,16
1032,av,bg,physical_world,0.150174567523,14
1033,av,bg,posession,0.143873389347,19
1034,av,bg,quantity,0.122246610485,26
1035,av,bg,religion_and_belief,-0.0878482459135,2
1036,av,bg,sense_perception,0.483679605701,10
1037,av,bg,social_and_political_relations,-0.00607944113176,13
1038,av,bg,spatial_relations,0.221315299976,28
1039,av,bg,speech_and_language,0.31148688568,16
1040,av,bg,the_house,-0.699551272439,2
1041,av,bg,time,0.411635086303,33
1042,av,bg,warfare_and_hunting,0.203849523291,6
1043,av,bn,agriculture_and_vegetation,-0.322746504592,3
1044,av,bn,animals,0.0696268840453,12
1045,av,bn,basic_actions_and_technology,-0.0140883263206,11
1046,av,bn,body_parts,-0.176109826774,18
1047,av,bn,clothing_and_grooming,0.424839886382,5
1048,av,bn,cognition,0.355485909288,15
1049,av,bn,emotion_and_values,0.0823678257535,9
1050,av,bn,food_and_drink,-0.195816289245,9
1051,av,bn,kinship,0.264465380799,17
1052,av,bn,law,-1.0,2
1053,av,bn,motion,0.75937225308,8
1054,av,bn,physical_world,0.421971018926,14
1055,av,bn,posession,0.457108599962,12
1056,av,bn,quantity,0.104538346811,19
1057,av,bn,religion_and_belief,0.143224517236,2
1058,av,bn,sense_perception,0.0646099841835,11
1059,av,bn,social_and_political_relations,0.217784452516,7
1060,av,bn,spatial_relations,0.32881975313,23
1061,av,bn,speech_and_language,0.148440502352,13
1062,av,bn,the_house,0.380244251686,3
1063,av,bn,time,0.387966461172,27
1064,av,bn,warfare_and_hunting,0.00837883284971,7
1065,av,br,agriculture_and_vegetation,1.0,1
1066,av,br,animals,-0.251409066999,9
1067,av,br,basic_actions_and_technology,0.258801595532,13
1068,av,br,body_parts,0.14996956473,21
1069,av,br,clothing_and_grooming,0.406154128638,5
1070,av,br,cognition,0.239521578568,22
1071,av,br,emotion_and_values,0.0435843104327,6
1072,av,br,food_and_drink,-0.0338975426728,9
1073,av,br,kinship,0.327080636556,14
1074,av,br,law,1.0,1
1075,av,br,motion,0.338260140489,14
1076,av,br,physical_world,0.331186886866,14
1077,av,br,posession,0.210857067798,21
1078,av,br,quantity,0.318394261746,25
1079,av,br,religion_and_belief,0.197796458043,2
1080,av,br,sense_perception,0.509966200319,9
