"Var1","Var2","value","semantic_domain"
"Kurdish (Sorani)","Tsonga",0.454545454545454,"Agriculture and vegetation"
"Abkhazian","Tsonga",0.727272727272727,"Agriculture and vegetation"
"Turkish","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Hebrew","Tsonga",0.454545454545454,"Agriculture and vegetation"
"Eastern Punjabi","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Kazakh","Tsonga",0.547272727272728,"Agriculture and vegetation"
"Sakha","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Korean","Tsonga",0.727272727272727,"Agriculture and vegetation"
"Nuosu","Tsonga",0.545454545454546,"Agriculture and vegetation"
"Japanese","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Tibetan","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Bengali","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Kashmiri","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Telugu","Tsonga",0.545454545454546,"Agriculture and vegetation"
"Tamil","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Malayalam","Tsonga",0.454545454545454,"Agriculture and vegetation"
"Burmese","Tsonga",0.727272727272727,"Agriculture and vegetation"
"Vietnamese","Tsonga",0.727272727272727,"Agriculture and vegetation"
"Khmer","Tsonga",0.818181818181818,"Agriculture and vegetation"
"Malay","Tsonga",0.727272727272727,"Agriculture and vegetation"
"Thai","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Cebuano","Tsonga",0.727272727272727,"Agriculture and vegetation"
"Banyumasan","Tsonga",0.727272727272727,"Agriculture and vegetation"
"Minangkabau","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Chamorro","Tsonga",0.272727272727273,"Agriculture and vegetation"
"Samoan","Tsonga",0.727272727272727,"Agriculture and vegetation"
"Tongan","Tsonga",0.727272727272727,"Agriculture and vegetation"
"Maori","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Hawaiian","Tsonga",0.818181818181818,"Agriculture and vegetation"
"Inupiak","Tsonga",0.909090909090909,"Agriculture and vegetation"
"Cheyenne","Tsonga",0.818181818181818,"Agriculture and vegetation"
"Choctaw","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Muscogee","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Cherokee","Tsonga",0.545454545454546,"Agriculture and vegetation"
"Navajo","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Haitian","Tsonga",0.636363636363637,"Agriculture and vegetation"
"Aymara","Tsonga",0.363636363636363,"Agriculture and vegetation"
"Guarani","Tsonga",0.454545454545454,"Agriculture and vegetation"
"Herero","Venda",0.545454545454546,"Agriculture and vegetation"
"Zulu","Venda",0.454545454545454,"Agriculture and vegetation"
"Tswana","Venda",0.454545454545454,"Agriculture and vegetation"
"Ndonga","Venda",0.545454545454546,"Agriculture and vegetation"
"Swati","Venda",0.272727272727273,"Agriculture and vegetation"
"Tsonga","Venda",0.545454545454546,"Agriculture and vegetation"
"Venda","Venda",0,"Agriculture and vegetation"
"Kongo","Venda",0.636363636363637,"Agriculture and vegetation"
"Kikuyu","Venda",0.363636363636363,"Agriculture and vegetation"
"Luganda","Venda",0.454545454545454,"Agriculture and vegetation"
"Kinyarwanda","Venda",0.181818181818182,"Agriculture and vegetation"
"Kirundi","Venda",0.454545454545454,"Agriculture and vegetation"
"Igbo","Venda",0.727272727272727,"Agriculture and vegetation"
"Bambara","Venda",0.363636363636363,"Agriculture and vegetation"
"Amharic","Venda",0.454545454545454,"Agriculture and vegetation"
"Kanuri","Venda",0.181818181818182,"Agriculture and vegetation"
"Wolof","Venda",0.545454545454546,"Agriculture and vegetation"
"Egyptian Arabic","Venda",0.545454545454546,"Agriculture and vegetation"
"Kabyle","Venda",0.454545454545454,"Agriculture and vegetation"
"Neapolitan","Venda",0.545454545454546,"Agriculture and vegetation"
"Spanish","Venda",0.454545454545454,"Agriculture and vegetation"
"English","Venda",0.454545454545454,"Agriculture and vegetation"
"French","Venda",0.454545454545454,"Agriculture and vegetation"
"Dutch","Venda",0.454545454545454,"Agriculture and vegetation"
"Icelandic","Venda",0.636363636363637,"Agriculture and vegetation"
"Irish","Venda",0.454545454545454,"Agriculture and vegetation"
"Serbian","Venda",0.363636363636363,"Agriculture and vegetation"
"Russian","Venda",0.545454545454546,"Agriculture and vegetation"
"Bashkir","Venda",0.636363636363637,"Agriculture and vegetation"
"Chuvash","Venda",0.545454545454546,"Agriculture and vegetation"
"Erzya","Venda",0.363636363636363,"Agriculture and vegetation"
"Estonian","Venda",0.454545454545454,"Agriculture and vegetation"
"Gagauz","Venda",0.454545454545454,"Agriculture and vegetation"
"Latvian","Venda",0.454545454545454,"Agriculture and vegetation"
"Vepsian","Venda",0.272727272727273,"Agriculture and vegetation"
"Czech","Venda",0.454545454545454,"Agriculture and vegetation"
"Bulgarian","Venda",0.363636363636363,"Agriculture and vegetation"
"Lithuanian","Venda",0.545454545454546,"Agriculture and vegetation"
"Kalmyk","Venda",0.545454545454546,"Agriculture and vegetation"
"Armenian","Venda",0.454545454545454,"Agriculture and vegetation"
"Kurdish (Sorani)","Venda",0.636363636363637,"Agriculture and vegetation"
"Abkhazian","Venda",0.454545454545454,"Agriculture and vegetation"
"Turkish","Venda",0.363636363636363,"Agriculture and vegetation"
"Hebrew","Venda",0.545454545454546,"Agriculture and vegetation"
"Eastern Punjabi","Venda",0.363636363636363,"Agriculture and vegetation"
"Kazakh","Venda",0.547272727272728,"Agriculture and vegetation"
"Sakha","Venda",0.545454545454546,"Agriculture and vegetation"
"Korean","Venda",0.545454545454546,"Agriculture and vegetation"
"Nuosu","Venda",0.363636363636363,"Agriculture and vegetation"
"Japanese","Venda",0.545454545454546,"Agriculture and vegetation"
"Tibetan","Venda",0.454545454545454,"Agriculture and vegetation"
"Bengali","Venda",0.454545454545454,"Agriculture and vegetation"
"Kashmiri","Venda",0.363636363636363,"Agriculture and vegetation"
"Telugu","Venda",0.545454545454546,"Agriculture and vegetation"
"Tamil","Venda",0.454545454545454,"Agriculture and vegetation"
"Malayalam","Venda",0.545454545454546,"Agriculture and vegetation"
"Burmese","Venda",0.545454545454546,"Agriculture and vegetation"
"Vietnamese","Venda",0.545454545454546,"Agriculture and vegetation"
"Khmer","Venda",0.545454545454546,"Agriculture and vegetation"
"Malay","Venda",0.545454545454546,"Agriculture and vegetation"
"Thai","Venda",0.727272727272727,"Agriculture and vegetation"
"Cebuano","Venda",0.727272727272727,"Agriculture and vegetation"
"Banyumasan","Venda",0.545454545454546,"Agriculture and vegetation"
"Minangkabau","Venda",0.636363636363637,"Agriculture and vegetation"
"Chamorro","Venda",0.545454545454546,"Agriculture and vegetation"
"Samoan","Venda",0.818181818181818,"Agriculture and vegetation"
"Tongan","Venda",0.818181818181818,"Agriculture and vegetation"
"Maori","Venda",0.818181818181818,"Agriculture and vegetation"
"Hawaiian","Venda",0.727272727272727,"Agriculture and vegetation"
"Inupiak","Venda",0.818181818181818,"Agriculture and vegetation"
"Cheyenne","Venda",0.727272727272727,"Agriculture and vegetation"
"Choctaw","Venda",0.818181818181818,"Agriculture and vegetation"
"Muscogee","Venda",0.818181818181818,"Agriculture and vegetation"
"Cherokee","Venda",0.727272727272727,"Agriculture and vegetation"
"Navajo","Venda",0.545454545454546,"Agriculture and vegetation"
"Haitian","Venda",0.363636363636363,"Agriculture and vegetation"
"Aymara","Venda",0.727272727272727,"Agriculture and vegetation"
"Guarani","Venda",0.636363636363637,"Agriculture and vegetation"
"Herero","Kongo",0.818181818181818,"Agriculture and vegetation"
"Zulu","Kongo",0.636363636363637,"Agriculture and vegetation"
"Tswana","Kongo",0.636363636363637,"Agriculture and vegetation"
"Ndonga","Kongo",0.545454545454546,"Agriculture and vegetation"
"Swati","Kongo",0.545454545454546,"Agriculture and vegetation"
"Tsonga","Kongo",0.545454545454546,"Agriculture and vegetation"
"Venda","Kongo",0.636363636363637,"Agriculture and vegetation"
"Kongo","Kongo",0,"Agriculture and vegetation"
"Kikuyu","Kongo",0.909090909090909,"Agriculture and vegetation"
"Luganda","Kongo",0.636363636363637,"Agriculture and vegetation"
"Kinyarwanda","Kongo",0.727272727272727,"Agriculture and vegetation"
"Kirundi","Kongo",0.727272727272727,"Agriculture and vegetation"
"Igbo","Kongo",0.454545454545454,"Agriculture and vegetation"
"Bambara","Kongo",0.818181818181818,"Agriculture and vegetation"
"Amharic","Kongo",0.818181818181818,"Agriculture and vegetation"
"Kanuri","Kongo",0.636363636363637,"Agriculture and vegetation"
"Wolof","Kongo",0.545454545454546,"Agriculture and vegetation"
"Egyptian Arabic","Kongo",0.818181818181818,"Agriculture and vegetation"
"Kabyle","Kongo",1,"Agriculture and vegetation"
"Neapolitan","Kongo",0.818181818181818,"Agriculture and vegetation"
"Spanish","Kongo",1,"Agriculture and vegetation"
"English","Kongo",0.818181818181818,"Agriculture and vegetation"
"French","Kongo",0.909090909090909,"Agriculture and vegetation"
"Dutch","Kongo",0.818181818181818,"Agriculture and vegetation"
"Icelandic","Kongo",0.909090909090909,"Agriculture and vegetation"
"Irish","Kongo",0.818181818181818,"Agriculture and vegetation"
"Serbian","Kongo",0.909090909090909,"Agriculture and vegetation"
"Russian","Kongo",1,"Agriculture and vegetation"
"Bashkir","Kongo",1,"Agriculture and vegetation"
"Chuvash","Kongo",0.818181818181818,"Agriculture and vegetation"
"Erzya","Kongo",1,"Agriculture and vegetation"
"Estonian","Kongo",0.818181818181818,"Agriculture and vegetation"
"Gagauz","Kongo",1,"Agriculture and vegetation"
"Latvian","Kongo",0.909090909090909,"Agriculture and vegetation"
"Vepsian","Kongo",0.727272727272727,"Agriculture and vegetation"
"Czech","Kongo",1,"Agriculture and vegetation"
"Bulgarian","Kongo",1,"Agriculture and vegetation"
"Lithuanian","Kongo",0.909090909090909,"Agriculture and vegetation"
"Kalmyk","Kongo",0.727272727272727,"Agriculture and vegetation"
"Armenian","Kongo",1,"Agriculture and vegetation"
"Kurdish (Sorani)","Kongo",0.909090909090909,"Agriculture and vegetation"
"Abkhazian","Kongo",0.909090909090909,"Agriculture and vegetation"
"Turkish","Kongo",0.909090909090909,"Agriculture and vegetation"
"Hebrew","Kongo",0.909090909090909,"Agriculture and vegetation"
"Eastern Punjabi","Kongo",1,"Agriculture and vegetation"
"Kazakh","Kongo",0.816363636363636,"Agriculture and vegetation"
"Sakha","Kongo",0.818181818181818,"Agriculture and vegetation"
"Korean","Kongo",0.818181818181818,"Agriculture and vegetation"
"Nuosu","Kongo",0.727272727272727,"Agriculture and vegetation"
"Japanese","Kongo",0.909090909090909,"Agriculture and vegetation"
"Tibetan","Kongo",0.909090909090909,"Agriculture and vegetation"
"Bengali","Kongo",0.909090909090909,"Agriculture and vegetation"
"Kashmiri","Kongo",0.727272727272727,"Agriculture and vegetation"
"Telugu","Kongo",1,"Agriculture and vegetation"
"Tamil","Kongo",0.909090909090909,"Agriculture and vegetation"
"Malayalam","Kongo",0.818181818181818,"Agriculture and vegetation"
"Burmese","Kongo",0.909090909090909,"Agriculture and vegetation"
"Vietnamese","Kongo",0.818181818181818,"Agriculture and vegetation"
"Khmer","Kongo",0.636363636363637,"Agriculture and vegetation"
"Malay","Kongo",0.818181818181818,"Agriculture and vegetation"
"Thai","Kongo",0.727272727272727,"Agriculture and vegetation"
"Cebuano","Kongo",0.818181818181818,"Agriculture and vegetation"
"Banyumasan","Kongo",0.909090909090909,"Agriculture and vegetation"
"Minangkabau","Kongo",0.818181818181818,"Agriculture and vegetation"
"Chamorro","Kongo",0.636363636363637,"Agriculture and vegetation"
"Samoan","Kongo",0.454545454545454,"Agriculture and vegetation"
"Tongan","Kongo",0.454545454545454,"Agriculture and vegetation"
"Maori","Kongo",0.454545454545454,"Agriculture and vegetation"
"Hawaiian","Kongo",0.636363636363637,"Agriculture and vegetation"
"Inupiak","Kongo",0.727272727272727,"Agriculture and vegetation"
"Cheyenne","Kongo",0.818181818181818,"Agriculture and vegetation"
"Choctaw","Kongo",0.636363636363637,"Agriculture and vegetation"
"Muscogee","Kongo",0.636363636363637,"Agriculture and vegetation"
"Cherokee","Kongo",0.545454545454546,"Agriculture and vegetation"
"Navajo","Kongo",0.636363636363637,"Agriculture and vegetation"
"Haitian","Kongo",0.818181818181818,"Agriculture and vegetation"
"Aymara","Kongo",0.545454545454546,"Agriculture and vegetation"
"Guarani","Kongo",0.363636363636363,"Agriculture and vegetation"
"Herero","Kikuyu",0.636363636363637,"Agriculture and vegetation"
"Zulu","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Tswana","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Ndonga","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Swati","Kikuyu",0.636363636363637,"Agriculture and vegetation"
"Tsonga","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Venda","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Kongo","Kikuyu",0.909090909090909,"Agriculture and vegetation"
"Kikuyu","Kikuyu",0,"Agriculture and vegetation"
"Luganda","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Kinyarwanda","Kikuyu",0.181818181818182,"Agriculture and vegetation"
"Kirundi","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Igbo","Kikuyu",0.545454545454546,"Agriculture and vegetation"
"Bambara","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Amharic","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Kanuri","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Wolof","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Egyptian Arabic","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Kabyle","Kikuyu",0.0909090909090909,"Agriculture and vegetation"
"Neapolitan","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Spanish","Kikuyu",0.0909090909090909,"Agriculture and vegetation"
"English","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"French","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Dutch","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Icelandic","Kikuyu",0.545454545454546,"Agriculture and vegetation"
"Irish","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Serbian","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Russian","Kikuyu",0.181818181818182,"Agriculture and vegetation"
"Bashkir","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Chuvash","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Erzya","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Estonian","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Gagauz","Kikuyu",0.0909090909090909,"Agriculture and vegetation"
"Latvian","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Vepsian","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Czech","Kikuyu",0.0909090909090909,"Agriculture and vegetation"
"Bulgarian","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Lithuanian","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Kalmyk","Kikuyu",0.545454545454546,"Agriculture and vegetation"
"Armenian","Kikuyu",0.0909090909090909,"Agriculture and vegetation"
"Kurdish (Sorani)","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Abkhazian","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Turkish","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Hebrew","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Eastern Punjabi","Kikuyu",0.272727272727273,"Agriculture and vegetation"
"Kazakh","Kikuyu",0.547272727272728,"Agriculture and vegetation"
"Sakha","Kikuyu",0.636363636363637,"Agriculture and vegetation"
"Korean","Kikuyu",0.545454545454546,"Agriculture and vegetation"
"Nuosu","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Japanese","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Tibetan","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Bengali","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Kashmiri","Kikuyu",0.545454545454546,"Agriculture and vegetation"
"Telugu","Kikuyu",0.181818181818182,"Agriculture and vegetation"
"Tamil","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Malayalam","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Burmese","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Vietnamese","Kikuyu",0.545454545454546,"Agriculture and vegetation"
"Khmer","Kikuyu",0.636363636363637,"Agriculture and vegetation"
"Malay","Kikuyu",0.545454545454546,"Agriculture and vegetation"
"Thai","Kikuyu",0.545454545454546,"Agriculture and vegetation"
"Cebuano","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Banyumasan","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Minangkabau","Kikuyu",0.454545454545454,"Agriculture and vegetation"
"Chamorro","Kikuyu",0.363636363636363,"Agriculture and vegetation"
"Samoan","Kikuyu",0.727272727272727,"Agriculture and vegetation"
"Tongan","Kikuyu",0.727272727272727,"Agriculture and vegetation"
"Maori","Kikuyu",0.909090909090909,"Agriculture and vegetation"
