"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"sv","ka","Time",0.00943209340468095,30,NA
"da","ka","Sense perception",0.0095958683378961,8,NA
"lv","no","Agriculture and vegetation",0.0100416414237939,8,NA
"ka","ar","The house",0.0102951208967433,2,NA
"br","ka","Speech and language",0.0107489482010856,4,NA
"hy","ko","Time",0.0107830590356121,17,NA
"ka","eu","Basic actions and technology",0.0108388151993733,6,NA
"da","br","Time",0.0109402627364407,26,NA
"es","ka","Cognition",0.0109639345507961,11,NA
"ka","eu","Time",0.0109830368292607,36,NA
"en","br","The body",0.01122463488109,29,NA
"nl","br","Miscellaneous function words",0.0112621293074073,10,NA
"tr","ka","Possession",0.0113289928611917,1,NA
"hu","hy","Motion",0.0114104989599102,4,NA
"fi","br","Agriculture and vegetation",0.0114166773625625,3,NA
"es","ka","Motion",0.0114825387171825,4,NA
"ru","ka","Speech and language",0.0116000830466355,6,NA
"br","fr","Animals",0.0116335921786557,4,NA
"br","eu","Miscellaneous function words",0.0116469416076908,8,NA
"cs","br","The house",0.0116992645958745,6,NA
"hu","hy","Speech and language",0.0118466676870324,4,NA
"br","he","The house",0.0118640011255805,6,NA
"uk","br","Time",0.0118777861919341,27,NA
"hy","en","The body",0.0119127440401246,6,NA
"es","ka","Kinship",0.0119346802202782,24,NA
"sq","ka","Speech and language",0.0120509976962095,6,NA
"br","ja","Spatial relations",0.0121322675357373,18,NA
"sq","br","Speech and language",0.0122826991638176,12,NA
"hy","cs","The physical world",0.0123343021867109,3,0.473333333333333
"hy","is","Motion",0.012358533566901,5,NA
"br","ka","Spatial relations",0.0124117578921503,8,NA
"br","ko","Social and political relations",0.0124168187893665,10,NA
"ka","ar","Miscellaneous function words",0.0126846409160075,15,NA
"hy","uk","Animals",0.0127058800800367,2,NA
"ka","he","Spatial relations",0.0128947493542234,15,NA
"lv","ka","Speech and language",0.0130799801948576,5,NA
"hy","sq","Spatial relations",0.0131622907993801,13,NA
"tr","ka","Speech and language",0.0132421818594833,10,NA
"br","ka","Kinship",0.0132734422486242,16,NA
"ka","he","The body",0.0133528416329175,13,NA
"tr","ka","Quantity",0.0133577682843639,18,NA
"tr","ka","The body",0.0134111648038825,17,NA
"br","eu","Modern world",0.0134338063553248,10,NA
"fi","ka","Time",0.0134557148281373,32,NA
"br","fr","Miscellaneous function words",0.0135652490672723,11,NA
"hy","sq","Cognition",0.0136286303358179,10,NA
"br","he","Clothing and grooming",0.0137254600927489,4,NA
"hy","el","Food and drink",0.0137387868078546,1,NA
"hy","pt","The physical world",0.0138910341543437,3,NA
"ro","ka","The body",0.0141429441012323,17,NA
"hy","nl","Modern world",0.0142564989520282,2,NA
"tr","ka","Sense perception",0.0143994106525236,12,NA
"sq","br","Food and drink",0.0145323017393076,10,NA
"el","ka","The physical world",0.0147412578091957,2,NA
"da","ka","The house",0.0149871240534554,1,NA
"de","ja","Time",0.0150534509151172,30,NA
"nl","ka","Quantity",0.0151295315803747,15,NA
"br","ko","Animals",0.0151825872102531,3,NA
"no","br","Food and drink",0.0152807347142617,11,NA
"fi","hy","Modern world",0.0153671523797785,2,NA
"hy","tr","The house",0.015454597906012,3,0.443636363636364
"hu","ka","Kinship",0.0155543521727357,28,NA
"en","br","Miscellaneous function words",0.0155549206982554,8,NA
"br","ko","Clothing and grooming",0.015791137696192,1,NA
"hy","sq","Time",0.0158190642555155,24,NA
"es","ka","Quantity",0.0159248034973227,12,NA
"hy","uk","Kinship",0.0160074823571894,15,0.375357142857143
"bg","ka","The house",0.0161519419895682,1,NA
"fi","hy","The body",0.0161561295009834,6,NA
"hy","no","The body",0.0161568673225196,6,NA
"sq","br","Basic actions and technology",0.0162153462189311,30,NA
"hy","no","Quantity",0.0162170628447589,14,NA
"hy","br","Motion",0.0162199570113715,4,NA
"hy","it","Basic actions and technology",0.0162467132857823,8,NA
"fr","ja","Miscellaneous function words",0.0163031118189355,12,NA
"br","es","Animals",0.0163248972341358,4,NA
"ca","ka","Motion",0.0163343120896897,2,NA
"hy","no","The physical world",0.0164173140306669,3,NA
"hu","hy","Emotions and values",0.0164232077062621,7,0.591333333333333
"it","ka","Spatial relations",0.0166924835984563,14,NA
"hy","ja","Time",0.0170383597234776,22,NA
"hy","sk","Time",0.0170551269388569,28,NA
"lv","ka","Social and political relations",0.017136332363622,10,NA
"hy","sq","Animals",0.0172006796784715,2,NA
"it","ka","Miscellaneous function words",0.0172146241333665,14,NA
"hy","is","The body",0.0173141403796378,5,NA
"lv","ka","Quantity",0.0174129190115052,13,NA
"fi","br","The body",0.0174287130511636,37,NA
"br","ka","Quantity",0.0174798911837155,10,NA
"lv","sq","Agriculture and vegetation",0.0174807602106469,9,0.272727272727273
"no","ka","Emotions and values",0.0175599918591662,12,NA
"no","br","Miscellaneous function words",0.0176266148424446,9,NA
"fa","ka","Kinship",0.0176494846202607,25,NA
"br","ja","Quantity",0.017683633409032,8,NA
"nl","br","Cognition",0.0177805006293379,16,NA
"en","ka","Sense perception",0.0177820283062686,9,NA
"hy","eu","Time",0.0178669981396083,27,NA
"no","ka","Sense perception",0.0179412947106746,8,NA
"lv","ka","Sense perception",0.0179463467571644,8,NA
"ka","ar","Quantity",0.0180472008419786,14,NA
"da","ka","Social and political relations",0.0180984592288498,9,NA
"br","ko","Cognition",0.0182168268844146,9,NA
"ka","ar","Emotions and values",0.0182868656880942,11,NA
"br","ka","Social and political relations",0.0182933872207915,5,NA
"lt","ja","Agriculture and vegetation",0.0183057026514817,5,0.363636363636364
"el","ka","The body",0.0183529798624315,14,NA
"no","ja","The house",0.0187432814265413,10,NA
"lv","br","Kinship",0.0187512721094479,19,NA
"pl","br","Animals",0.0187605706998277,4,NA
"lv","ja","Modern world",0.018763811325399,13,NA
"hy","nl","Social and political relations",0.0188138988242733,7,0.331538461538462
"br","ro","Animals",0.0189084066715963,4,NA
"ko","ka","Sense perception",0.0189553312378883,8,NA
"es","ka","Time",0.0190756335706052,25,NA
"pl","br","Agriculture and vegetation",0.0191521712066021,3,NA
"hu","ka","Spatial relations",0.0194622867605773,16,NA
"tr","ka","Time",0.0194663516769151,31,NA
"hr","br","Agriculture and vegetation",0.0194952370357899,3,NA
"es","ka","Spatial relations",0.0195765015268293,11,NA
"hu","ka","Time",0.0196167805591233,40,NA
"is","ja","Agriculture and vegetation",0.0196442940684613,5,0.636363636363635
"br","ja","The physical world",0.019794369255218,10,NA
"ca","ja","The house",0.0198474785315561,9,NA
"sq","br","Miscellaneous function words",0.0198567940354961,9,NA
"hy","it","The house",0.0198780116536853,2,NA
"da","ka","Time",0.0199293490833503,30,NA
"ka","ar","The body",0.0199309031306862,15,NA
"hr","ka","Basic actions and technology",0.0199355501230443,8,NA
"lt","ka","Sense perception",0.0200611047377616,8,NA
"fr","ka","Speech and language",0.0201773797550555,7,NA
"hy","ar","Spatial relations",0.0202540703314735,11,NA
"fr","ka","Social and political relations",0.020334865112485,10,NA
"pl","ka","Social and political relations",0.0204263149797873,8,NA
"pt","ka","Possession",0.0204889572864029,1,NA
"fa","ka","Miscellaneous function words",0.0205003431451261,14,NA
"hr","ka","Animals",0.0205326980978806,1,NA
"el","ka","Kinship",0.0205512241142992,24,NA
"hy","ca","The physical world",0.0205907216528631,2,NA
"sv","ka","Spatial relations",0.0208157653432375,15,NA
"is","ka","Spatial relations",0.0209665768590059,11,NA
"fi","ka","Motion",0.0210306639258203,4,NA
"et","hy","Food and drink",0.0210991147985819,1,NA
"sv","ka","Quantity",0.0211058494209256,16,NA
"sv","ka","The house",0.0211513638676426,1,NA
"hy","he","Possession",0.0211857815575476,3,0.542045454545455
"fi","ka","Cognition",0.0212196330438829,17,NA
"fi","hy","The house",0.0212510228831032,2,NA
"da","ka","Animals",0.02134810288446,1,NA
"ja","eu","Miscellaneous function words",0.0214174291697322,12,NA
"br","ar","Animals",0.0214454710515298,4,NA
"hy","ro","Food and drink",0.0214893140490355,1,NA
"hy","da","Emotions and values",0.0215201098850153,6,NA
"ka","he","The house",0.0215702316489757,1,NA
"sv","br","Time",0.0215735785012089,27,NA
"br","he","Animals",0.0215869502261817,4,NA
"fi","br","Time",0.0216848533386054,30,NA
"hy","ko","Social and political relations",0.021781674579592,5,0.644615384615384
"br","tr","Speech and language",0.0220529776158168,13,NA
"sk","ka","Possession",0.0221406622251901,1,NA
"ro","ka","Social and political relations",0.0222095183556023,11,NA
"el","ka","Quantity",0.0222390899252394,14,NA
"ko","ka","Animals",0.0222915774274492,1,NA
"hy","he","Emotions and values",0.022343168620042,6,0.544
"et","hy","Basic actions and technology",0.022492914278338,11,0.431666666666667
"ja","ka","Miscellaneous function words",0.0225471208304393,9,NA
"nl","br","Basic actions and technology",0.0225498175775918,33,NA
"fi","hy","The physical world",0.0225944361838342,4,NA
"nl","ka","The body",0.0227878562446863,14,NA
"de","br","Spatial relations",0.0228412747445401,24,NA
"lv","ka","Time",0.0229903383707013,29,NA
"br","ja","Emotions and values",0.0229969944886643,17,NA
"pt","ka","Sense perception",0.0230686729211591,10,NA
"hy","ko","Emotions and values",0.0230976378473403,5,0.594
"br","ko","Spatial relations",0.0231601657681205,15,NA
"br","ko","Sense perception",0.0232536207179116,16,NA
"lv","fr","Agriculture and vegetation",0.0233720634762837,8,0
"no","br","Kinship",0.0234366400302623,16,NA
"hy","hr","Motion",0.0235227074567068,2,NA
"et","ka","The body",0.0235308581303111,14,NA
"sq","br","Animals",0.0235708983487988,3,NA
"sk","ka","Kinship",0.0235926133650036,26,NA
"br","ja","Possession",0.0236861018896226,4,NA
"br","it","Speech and language",0.0236901788040672,10,NA
"hy","eu","Social and political relations",0.023718087334181,7,NA
"uk","ja","Sense perception",0.0237296471625761,16,NA
"ru","ka","Kinship",0.0238110409439207,22,NA
"br","es","Food and drink",0.0238198092982845,10,NA
"hy","ru","Animals",0.0240123546106219,2,NA
"hy","pt","Animals",0.024084715579744,2,NA
"ka","eu","Sense perception",0.0241325445988586,8,NA
"da","ja","Modern world",0.0242345148616137,13,NA
"hy","en","Speech and language",0.0242419210330461,4,NA
"uk","ko","Clothing and grooming",0.024283681557983,12,NA
"pt","ka","Speech and language",0.0243416927297366,7,NA
"et","ka","Motion",0.0243864010932818,3,NA
"hy","ko","Cognition",0.0244657100344326,7,NA
"lt","ka","The body",0.0244755470938244,14,NA
"br","ko","Emotions and values",0.024478400505262,13,NA
"hr","ka","Kinship",0.024486629042799,28,NA
"pt","ka","Kinship",0.0245642957627941,27,NA
"da","br","Miscellaneous function words",0.024618419113974,9,NA
"pt","ka","Spatial relations",0.0246757236610306,10,NA
"lv","uk","Agriculture and vegetation",0.0247542789390477,7,0.181818181818182
"nl","ka","Kinship",0.0248217731557632,28,NA
"uk","ka","The physical world",0.0248262316678466,2,NA
"ka","ar","Time",0.0249186454358556,28,NA
"da","br","Sense perception",0.0249362606477038,16,NA
"no","ja","Clothing and grooming",0.0250541922340412,9,NA
"ro","ka","Kinship",0.0251356067147148,29,NA
"fa","ka","Cognition",0.0251563479177298,13,NA
"fi","br","Kinship",0.0252114128109293,17,NA
"ka","ar","Speech and language",0.0252421368483891,6,NA
"lt","br","Animals",0.0252843989000801,3,NA
"sk","ka","Modern world",0.0253574857750819,1,NA
"bg","ja","Sense perception",0.0254135309910546,17,NA
"br","ka","The physical world",0.0254725011337617,2,NA
"br","ca","Emotions and values",0.025531614941524,20,NA
"ro","ka","Emotions and values",0.0256374383238914,14,NA
"no","br","Time",0.0256617574701998,25,NA
"de","br","Food and drink",0.0257692748101117,3,NA
"br","it","The house",0.0259611084191455,5,NA
"ru","br","Modern world",0.026015383991859,9,NA
"br","he","The body",0.0261030405765481,30,NA
"pl","ka","Kinship",0.0262158860923932,23,NA
"fr","ka","Sense perception",0.0263297671503605,10,NA
"uk","br","The physical world",0.0264300955507029,15,NA
"ko","ka","Speech and language",0.026509868576469,5,NA
"fa","ja","Possession",0.0266264600811216,5,NA
"it","ka","Quantity",0.0266520542245653,13,NA
"ro","ka","Quantity",0.0266643036294069,12,NA
"lv","br","Time",0.0266795823712938,24,NA
"da","br","Quantity",0.0267753081658051,22,NA
"en","br","Kinship",0.026856065996585,16,NA
"hy","ja","Food and drink",0.0269697292149602,1,NA
"is","ja","Animals",0.0270556023417408,14,NA
"br","ro","Quantity",0.0272286084305136,20,NA
"fa","ka","Quantity",0.0273571359303552,15,NA
"cs","ka","Modern world",0.0273766150747811,1,NA
"sv","br","Basic actions and technology",0.027629571563101,38,NA
"lv","ka","The body",0.0278072118414555,15,NA
"ca","he","Agriculture and vegetation",0.0278884793911107,14,NA
"br","ro","Cognition",0.0279665057321587,15,NA
"is","br","Sense perception",0.0279983442385673,16,NA
"et","ka","Spatial relations",0.0280211862399023,16,NA
"lt","ka","Emotions and values",0.0280569545099239,11,NA
"it","ka","Modern world",0.0281004473249512,2,NA
"nl","br","Time",0.0281546420682687,37,NA
"lv","ca","Agriculture and vegetation",0.0282154954101197,8,NA
"hy","ko","Kinship",0.028292301548216,14,0.59642857142857
"it","ka","Sense perception",0.0283229608338578,10,NA
"sv","br","Miscellaneous function words",0.0283423677018566,9,NA
"ka","eu","Motion",0.0283550139225315,3,NA
"hy","de","Kinship",0.0283593764468365,6,NA
"lt","br","Miscellaneous function words",0.028455894048513,10,NA
"lt","br","Sense perception",0.028455999112019,18,NA
"da","br","Food and drink",0.0285533884877966,11,NA
"ka","eu","Modern world",0.0286660769608056,1,NA
"lv","pt","Speech and language",0.028775448126198,12,NA
"no","ja","Miscellaneous function words",0.0287799621559016,11,NA
"br","ja","Speech and language",0.028850067696202,8,NA
"hy","eu","Spatial relations",0.0288993083608248,15,NA
"fi","ka","Basic actions and technology",0.0289063796800519,11,NA
"et","ja","Modern world",0.028964060876856,14,NA
"is","br","Speech and language",0.0290230664399204,9,NA
"hy","ro","Basic actions and technology",0.0290293542744673,11,NA
"is","ca","Modern world",0.0291039916433612,25,NA
"hy","lt","Quantity",0.0291594000631206,14,NA
"et","br","Miscellaneous function words",0.0292098084868075,10,NA
"sv","br","Animals",0.0292408251610202,4,NA
"is","ko","Basic actions and technology",0.0293542403631403,32,0.2725
"en","br","Spatial relations",0.0293673945150927,35,NA
"hy","ja","Spatial relations",0.0294374752634011,15,NA
"lt","ka","The physical world",0.0294830552387106,2,NA
"lv","it","Agriculture and vegetation",0.0295491932263174,7,NA
"br","ko","Food and drink",0.0296390152610635,6,NA
"de","br","The physical world",0.0299165604993308,2,NA
"el","ka","Social and political relations",0.0299171212978055,9,NA
"sq","br","Kinship",0.0300618879360164,19,NA
"is","br","The house",0.030070393654869,7,NA
"hy","nl","Emotions and values",0.0301186230391427,7,0.684666666666667
"no","br","The house",0.0304101177182011,6,NA
"is","br","Time",0.0304453785009349,26,NA
"sq","br","The physical world",0.0306202405436378,19,NA
"et","br","Kinship",0.0306795785479291,17,NA
"br","tr","Agriculture and vegetation",0.0307074861957041,3,NA
"br","ja","Time",0.0308061171650489,25,NA
"hy","fr","The house",0.0308764899619159,2,0.680909090909091
"sk","ka","Sense perception",0.0308983647937214,7,NA
"pt","ka","Basic actions and technology",0.0309276196147197,9,NA
"pl","ka","Possession",0.0309812976621096,1,NA
"sk","ka","Quantity",0.031147881004964,16,NA
"br","ka","The body",0.0311590359954848,10,NA
"sq","ka","Sense perception",0.0312500215625888,8,NA
"sq","br","Spatial relations",0.0312556523421099,35,NA
"is","br","Modern world",0.0313043564125844,8,NA
"br","fr","Sense perception",0.0313106771009062,18,NA
"uk","br","Kinship",0.0313548340244259,16,NA
"hy","sv","Motion",0.0314252805985913,3,NA
"lv","en","Agriculture and vegetation",0.0314674678640306,8,0.181818181818182
"is","ko","Modern world",0.0314678806960419,16,NA
"da","ka","Speech and language",0.0314878229291006,6,NA
"ru","br","Agriculture and vegetation",0.0314932293943469,3,NA
"ka","he","Basic actions and technology",0.0316082303604466,10,NA
"uk","da","Agriculture and vegetation",0.0316177302941311,18,NA
"hy","ko","The physical world",0.0316355196205393,2,0.56
"nl","ka","Speech and language",0.0317066008577852,7,NA
"pt","ka","Quantity",0.0317175329954289,17,NA
"br","pt","Kinship",0.031728416104547,19,NA
"tr","ka","Motion",0.031761928699075,3,NA
"pl","ka","Speech and language",0.0319214892601065,6,NA
"fi","ka","The body",0.031935515201693,18,NA
"hy","lt","Cognition",0.0319893898131238,8,NA
"fi","ka","Miscellaneous function words",0.0320123511282813,16,NA
"hy","uk","The body",0.0320988906729928,6,NA
"br","ca","Clothing and grooming",0.0322133671932386,2,NA
"de","br","Cognition",0.0324373884677619,13,NA
"ko","ka","Quantity",0.0324745255945019,9,NA
"lv","cs","Agriculture and vegetation",0.0325557030303401,9,0.181818181818182
"da","ka","Modern world",0.0325567948101721,1,NA
"es","ka","The physical world",0.0325966821620703,2,NA
"hr","ka","Modern world",0.0326319332004082,2,NA
"de","ja","Kinship",0.0327087663793511,6,NA
"lv","es","Agriculture and vegetation",0.0327361910988412,8,0.181818181818182
"hy","de","Emotions and values",0.0327806569118384,5,NA
"da","ja","Clothing and grooming",0.0329293361210527,8,NA
"br","ja","Social and political relations",0.0329411043569568,8,NA
"pt","ka","Miscellaneous function words",0.0329507233826597,15,NA
