"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"kv","de","Social and political relations",-0.0190255431666142,1,NA
"sv","lbe","Food and drink",-0.0190128347159053,3,NA
"bn","xal","Social and political relations",-0.0189926651064869,10,0.733461538461538
"da","lbe","Possession",-0.0188557388777081,1,NA
"ta","ab","Speech and language",-0.0188309353973646,4,NA
"ro","lez","The house",-0.0188084687125659,6,NA
"lbe","zh","Clothing and grooming",-0.0186640370055025,1,NA
"ko","ab","Sense perception",-0.0183474750669044,2,NA
"kv","av","Clothing and grooming",-0.0181851329651605,1,NA
"os","av","The house",-0.0181675278409892,2,NA
"bn","xal","Motion",-0.0181566217356762,4,NA
"mhr","nl","Motion",-0.0180123467908697,1,NA
"hr","lbe","Cognition",-0.0179309121523288,7,NA
"udm","cv","Clothing and grooming",-0.0179064821364819,1,NA
"os","ko","Food and drink",-0.0177601238622376,11,NA
"ab","zh","Emotions and values",-0.0176409429490405,2,0.706666666666666
"ga","xal","The house",-0.0175543153037899,5,0.78
"kv","xal","The body",-0.0175235179160825,13,NA
"xal","zh","Agriculture and vegetation",-0.0174852168625702,3,0.727272727272728
"mn","lez","The house",-0.0174099522032517,5,NA
"ga","xal","Social and political relations",-0.0173175178295756,12,0.774615384615384
"os","ml","Clothing and grooming",-0.017300336707152,4,NA
"tt","xal","Social and political relations",-0.0172674813963395,12,0.819230769230769
"no","lbe","Emotions and values",-0.017211780102883,2,NA
"lbe","zh","Motion",-0.0172027894708029,3,NA
"ku","ta","Clothing and grooming",-0.0171949268590616,7,NA
"fa","xal","Food and drink",-0.0170992973888145,8,NA
"ab","zh","Sense perception",-0.0170925343793659,2,NA
"ba","ab","Kinship",-0.0169966965507328,7,0.606071428571428
"it","ab","Modern world",-0.0169605266354679,3,NA
"mhr","sv","Speech and language",-0.0169033001391003,6,NA
"mrj","kv","Kinship",-0.0168949079699385,10,NA
"mhr","tr","Possession",-0.0167415404199432,1,0.584090909090909
"ab","zh","Spatial relations",-0.0165889339414321,13,NA
"kv","br","Miscellaneous function words",-0.0165128438202,3,NA
"os","ba","Clothing and grooming",-0.0164802531518496,4,NA
"et","lbe","The body",-0.0164714122403041,16,NA
"mdf","cv","Speech and language",-0.0163917979931763,4,NA
"ga","lez","The house",-0.016326943568079,5,NA
"bg","lbe","Cognition",-0.016314838456575,7,NA
"ce","zh","Modern world",-0.0162261843831136,21,NA
"ta","ab","Spatial relations",-0.0161371333459818,12,NA
"mdf","ga","The house",-0.0160687947256386,4,NA
"de","ce","Animals",-0.01606386741655,1,NA
"pt","lbe","Clothing and grooming",-0.0160556132852369,1,NA
"en","xal","Social and political relations",-0.0160443822720653,11,0.789230769230769
"kv","sah","The house",-0.0160302496448823,3,NA
"mdf","bg","Animals",-0.0159429173449341,5,NA
"udm","uz","The house",-0.0158074035921499,6,NA
"kv","xal","Sense perception",-0.0157682596907345,9,NA
"tt","xal","Clothing and grooming",-0.0156568450498833,8,NA
"cv","xal","Social and political relations",-0.015652762332747,8,0.784615384615384
"ba","xal","Kinship",-0.0156486064535077,14,0.663214285714287
"mrj","ku","Clothing and grooming",-0.0156287264065307,7,NA
"is","lez","The house",-0.0156226296790043,5,NA
"os","xal","Clothing and grooming",-0.0155501496355753,4,NA
"udm","ja","Clothing and grooming",-0.0155253677336456,6,NA
"os","sv","Clothing and grooming",-0.0152632949136715,6,NA
"mdf","pl","Modern world",-0.0151751916206439,2,NA
"sq","ab","Emotions and values",-0.0151368278312147,2,0.712
"mdf","av","Speech and language",-0.0151050874315101,7,NA
"uz","cv","Speech and language",-0.0150457491821873,4,NA
"cv","xal","Motion",-0.0149801594450805,3,NA
"mdf","hy","Clothing and grooming",-0.0149347645062129,2,NA
"de","tt","Agriculture and vegetation",-0.0148655406855856,2,NA
"xal","zh","Possession",-0.0148201848896252,4,0.65
"et","lbe","Cognition",-0.0147840702690792,7,NA
"sk","lbe","Miscellaneous function words",-0.0147829919061195,7,NA
"udm","xal","Time",-0.0145552609333346,22,NA
"kv","ca","Miscellaneous function words",-0.0145340331857841,6,NA
"os","sq","Clothing and grooming",-0.0144834363720092,7,NA
"mdf","kn","Clothing and grooming",-0.0144820674926991,2,NA
"ku","xal","Cognition",-0.0144673390022195,5,NA
"mdf","lv","Modern world",-0.0143864809495634,2,NA
"bn","xal","Clothing and grooming",-0.0143380683447203,4,NA
"te","ab","Animals",-0.014334969469148,2,NA
"mdf","lt","Animals",-0.0142768700548522,5,NA
"ga","lbe","Miscellaneous function words",-0.0142285905040046,6,NA
"ca","lbe","Emotions and values",-0.0141606646593709,2,NA
"xal","kn","Motion",-0.014067462563037,5,NA
"ab","ar","Emotions and values",-0.0139738743716145,2,NA
"ja","ab","Basic actions and technology",-0.0139511110572889,12,0.647499999999999
"ku","ab","Time",-0.0139076246900303,12,NA
"lbe","he","The body",-0.0139061969177301,14,NA
"el","lbe","Clothing and grooming",-0.0138549870839579,1,NA
"ja","ab","Speech and language",-0.0138314657526914,4,NA
"ps","xal","Possession",-0.0138047077893865,6,NA
"ku","uz","Clothing and grooming",-0.0137742368636696,7,NA
"ko","lbe","The house",-0.0137387765426145,3,NA
"xal","lez","Sense perception",-0.013707009244829,14,NA
"xal","lez","Cognition",-0.0136679762022722,7,NA
"vep","lbe","The physical world",-0.0135114907608032,9,NA
"sah","xal","The house",-0.0134137566048316,4,0.727272727272727
"az","xal","Motion",-0.0132321770900629,4,NA
"is","xal","Modern world",-0.0131884107832759,9,NA
"ta","ab","The physical world",-0.0130760605560379,10,0.426666666666667
"sah","ab","Motion",-0.0130598797086797,5,NA
"myv","br","The house",-0.0129351930423352,6,NA
"mhr","az","Possession",-0.0129146906734926,1,NA
"myv","ko","Clothing and grooming",-0.0128108796287319,5,NA
"myv","xal","Motion",-0.0127201356239829,2,NA
"la","av","The house",-0.0126115614841917,4,NA
"cs","ab","Speech and language",-0.0125672996962497,4,NA
"lbe","zh","Basic actions and technology",-0.012377522012553,12,NA
"mdf","fr","Cognition",-0.0123279589873729,11,NA
"cy","lbe","Modern world",-0.0122974824184559,6,NA
"mhr","kn","The house",-0.0122955909932204,1,NA
"cy","ab","Modern world",-0.0122449845952921,2,NA
"la","lbe","The physical world",-0.0122132511693275,13,NA
"tr","av","Agriculture and vegetation",-0.0121478190512952,4,NA
"os","en","Clothing and grooming",-0.0121320023125645,5,NA
"mhr","br","The house",-0.0121070438034934,1,NA
"mdf","te","Clothing and grooming",-0.0118196009834137,2,NA
"kn","lbe","The physical world",-0.0117294113300088,11,NA
"it","ab","Emotions and values",-0.0117036703035667,2,NA
"hy","lbe","Food and drink",-0.0116979159372554,4,NA
"ba","xal","The house",-0.0116022159921923,6,0.771818181818182
"vep","cv","Motion",-0.0115152449720578,7,NA
"os","ca","Clothing and grooming",-0.0115032206815489,4,NA
"tr","lbe","The house",-0.0114757626793387,5,NA
"ku","kn","Clothing and grooming",-0.0112531183525788,6,NA
"mdf","la","Modern world",-0.0112427406299646,2,NA
"ja","av","Modern world",-0.0112042649770816,8,NA
"udm","xal","The physical world",-0.0109340726831097,21,NA
"mhr","ko","Spatial relations",-0.0109118356624951,8,NA
"mhr","cy","The house",-0.0108887906559436,1,NA
"uz","lbe","The house",-0.0108168618931772,2,NA
"et","lbe","Speech and language",-0.010816460168458,7,NA
"ga","lbe","The physical world",-0.0107650751330475,14,NA
"ko","lbe","Spatial relations",-0.0107297903430161,6,NA
"os","cy","Clothing and grooming",-0.0107104292031078,6,NA
"cs","lbe","The physical world",-0.0106900615334029,11,NA
"cv","ja","Basic actions and technology",-0.0106014736311989,34,0.600000000000001
"kv","xal","Emotions and values",-0.0106011372224623,7,NA
"ku","ja","Clothing and grooming",-0.0105944112967686,10,NA
"mrj","bn","Clothing and grooming",-0.0103540246590417,9,NA
"sah","lbe","Spatial relations",-0.0103242379754502,10,NA
"mrj","ta","Motion",-0.0102445116891032,11,NA
"mrj","lbe","Modern world",-0.0100540235479832,4,NA
"ja","ab","Agriculture and vegetation",-0.0100389276365357,1,0.454545454545454
"myv","xal","The physical world",-0.0100072276699451,18,0.556666666666666
"be","lbe","Food and drink",-0.0100046123347177,3,NA
"bn","cv","Motion",-0.0099596125653924,8,NA
"xal","ta","Social and political relations",-0.00991155613451761,10,0.701153846153846
"kv","zh","The physical world",-0.00983933223812838,35,NA
"lez","he","The house",-0.00982233251426093,5,NA
"ba","xal","Agriculture and vegetation",-0.00981093716445622,3,0.727272727272728
"et","ab","Kinship",-0.0096180287186816,7,0.665357142857144
"sah","ab","Basic actions and technology",-0.00961164016405652,8,0.5
"kk","xal","The house",-0.00946164599610987,5,0.319090909090909
"sah","lbe","Cognition",-0.00938771612582819,5,NA
"vep","ko","The house",-0.00937715023383156,5,0.454545454545454
"ru","lez","The house",-0.0093717010497682,5,NA
"lez","ar","The house",-0.00929548159083994,6,NA
"lv","lbe","The body",-0.00921568618806478,14,NA
"mdf","hu","Animals",-0.00914895610931503,5,NA
"mdf","lv","Animals",-0.0090670557617171,5,NA
"ku","ar","Clothing and grooming",-0.00904933437638241,10,NA
"ta","lbe","Miscellaneous function words",-0.00899838372765394,7,NA
"tr","lbe","The physical world",-0.00899798040537653,13,NA
"mrj","lbe","Food and drink",-0.00896878468918631,2,NA
"ta","ab","Basic actions and technology",-0.00884720060344975,8,0.688333333333333
"os","he","Clothing and grooming",-0.00882280765035542,6,NA
"bn","ab","Time",-0.00876041743180648,12,NA
"xal","ml","Food and drink",-0.00870142606016988,7,NA
"cv","ce","Speech and language",-0.008645996833431,8,NA
"vep","he","The house",-0.00860774759233931,8,0.632727272727272
"av","zh","Agriculture and vegetation",-0.00850543628093766,4,NA
"ku","xal","Kinship",-0.0084691032741285,15,NA
"sk","lbe","The physical world",-0.00844901278852276,12,NA
"vep","os","Emotions and values",-0.0083333692687053,4,0.526
"vep","ku","Clothing and grooming",-0.00826069000636787,3,NA
"uz","xal","Food and drink",-0.00822525456382285,5,NA
"ml","ab","Time",-0.00819800428419786,13,NA
"sah","ce","The house",-0.00815541640073863,12,NA
"vep","av","The house",-0.00809429585504334,2,NA
"kv","xal","Cognition",-0.00799113155805053,4,NA
"ku","ga","Clothing and grooming",-0.00785666704219178,8,NA
"en","xal","Food and drink",-0.00774753231802862,8,NA
"ko","ab","Speech and language",-0.00758714598688516,3,NA
"mhr","no","Speech and language",-0.00753004144090254,6,NA
"uz","xal","Agriculture and vegetation",-0.00749630263818459,3,NA
"sah","xal","Social and political relations",-0.00746262820960756,11,0.56
"de","lbe","Cognition",-0.00743620401389895,5,NA
"mhr","el","Possession",-0.0074352408462155,1,0.429772727272727
"vep","cv","Basic actions and technology",-0.00733965344978068,15,0.458333333333334
"mdf","sq","The house",-0.00732232497445988,5,NA
"mdf","os","Speech and language",-0.00730966141311595,3,NA
"cv","ml","Motion",-0.00727146975280021,9,NA
"bg","lbe","Food and drink",-0.00727127773326775,3,NA
"vep","mrj","Kinship",-0.00715410957084886,16,NA
"lbe","ce","The body",-0.00707388660965754,12,NA
"xal","kn","Social and political relations",-0.00702889600783048,11,NA
"hr","xal","The house",-0.00700820058061249,6,NA
"es","lbe","Cognition",-0.00697182345315736,7,NA
"ml","lbe","Miscellaneous function words",-0.00693490669897959,6,NA
"av","zh","Clothing and grooming",-0.00687683815677022,4,NA
"kv","xal","Food and drink",-0.00657949366419797,6,NA
"xal","av","Motion",-0.00651482702136559,4,NA
"bn","xal","Basic actions and technology",-0.00651328080243383,14,0.723333333333333
"kv","zh","Spatial relations",-0.00639456024442449,24,NA
"mdf","de","Cognition",-0.00620610251590162,8,NA
"mdf","en","Animals",-0.00616207323792001,5,NA
"ja","lbe","Kinship",-0.00614895495738959,10,NA
"xal","ce","The body",-0.00600956430251446,18,NA
"vep","lez","Food and drink",-0.00598462700099233,10,NA
"kv","xal","The physical world",-0.00594103201999518,17,NA
"uz","xal","Social and political relations",-0.00589846458192825,8,NA
"mhr","hu","Motion",-0.00584800532761855,1,NA
"kv","xal","Spatial relations",-0.00581736718352904,15,NA
"sk","xal","Food and drink",-0.00565456884270071,8,NA
"vep","cv","Quantity",-0.00563633389473901,5,NA
"kn","lez","Agriculture and vegetation",-0.00563168966647219,6,NA
"kn","ab","Motion",-0.00561726784124925,5,NA
"mhr","pl","Miscellaneous function words",-0.00560905882739988,4,NA
"mhr","zh","Speech and language",-0.00560763236085067,6,NA
"bn","xal","Agriculture and vegetation",-0.00554915975348784,3,0.636363636363635
"kv","ja","Miscellaneous function words",-0.00553375339792309,5,NA
"ja","ab","The body",-0.00549448237455095,12,NA
"mrj","ab","Speech and language",-0.00549123269175019,4,NA
"mhr","ta","Social and political relations",-0.00547998999708857,5,0.470384615384615
"ps","ab","Time",-0.005462450918329,15,NA
"os","sq","Food and drink",-0.00545477397600691,14,NA
"xal","he","The body",-0.00539639883858232,22,NA
"lv","ab","Cognition",-0.00537662713182894,2,NA
"de","az","Agriculture and vegetation",-0.00533753926414708,1,NA
"mdf","he","Modern world",-0.00525009898239781,2,NA
"mdf","ga","Time",-0.00524946570424001,20,NA
"ko","ab","Time",-0.00523740697187077,10,NA
"az","xal","The house",-0.00520212582702328,5,NA
"mdf","kn","Cognition",-0.00518408655692951,9,NA
"udm","ab","The physical world",-0.00504706389693043,9,NA
"es","ab","Emotions and values",-0.00499578146310811,2,0.576666666666667
"cs","ab","Emotions and values",-0.00489988507412383,2,0.738
"udm","lbe","The physical world",-0.00488767700954276,10,NA
"os","lez","The house",-0.00487473728612958,2,NA
"tt","ab","The physical world",-0.00485394705534196,11,0.656666666666666
"vep","cv","Possession",-0.00483339429907842,7,0.447954545454545
"pl","lbe","The house",-0.00475464528722487,3,NA
"mhr","az","Miscellaneous function words",-0.00466947277276522,3,NA
"ca","xal","Motion",-0.00463376163623012,4,NA
"az","ab","The house",-0.00459844712385847,1,NA
"vep","os","The house",-0.00452455705681862,2,0.712727272727273
"sq","lbe","The body",-0.00443936156339318,16,NA
"el","ab","The house",-0.00442335976275782,1,0.658181818181818
"xal","kn","Modern world",-0.00420215907835211,8,NA
"tt","lbe","The physical world",-0.00414466298746151,10,NA
"ko","lez","Clothing and grooming",-0.00413989397842156,5,NA
"sah","ab","Cognition",-0.00404427810262627,4,NA
"udm","xal","Cognition",-0.00402048416471525,5,NA
"xal","ce","Miscellaneous function words",-0.00390055618107007,11,NA
"la","xal","Clothing and grooming",-0.00383555670591242,8,NA
"is","lbe","Cognition",-0.00381292033721503,7,NA
"ab","ce","Kinship",-0.00378867981387285,7,NA
"udm","xal","Sense perception",-0.00377217032626924,14,NA
"xal","he","Cognition",-0.00369817436736725,7,NA
"is","xal","The house",-0.00367986985385971,6,0.822727272727272
"ba","ab","Cognition",-0.0035884618420972,4,NA
"ps","lez","The house",-0.00355252409112076,5,NA
"xal","ka","The body",-0.0034738434427865,22,NA
"ta","ab","Sense perception",-0.00339894121645554,2,NA
"udm","xal","The house",-0.00334607685323216,3,NA
"ml","ab","The physical world",-0.00328325567665337,11,0.501666666666667
"os","bg","Clothing and grooming",-0.00323070448867803,6,NA
"cv","lez","Basic actions and technology",-0.00318783879107692,23,NA
"mhr","lt","Possession",-0.00318627641677095,1,0.409772727272727
"mrj","cv","Possession",-0.00317985709957187,7,NA
"xal","te","Food and drink",-0.0031668490679469,5,NA
"be","ab","Agriculture and vegetation",-0.00312906427684805,1,0.545454545454546
"udm","de","Kinship",-0.00310260786501053,6,NA
"os","cv","Quantity",-0.00306009915604781,6,NA
"vep","mdf","Motion",-0.00301519594775379,6,NA
"ml","lbe","Clothing and grooming",-0.0029351991707559,1,NA
"udm","ab","Agriculture and vegetation",-0.00293067956365898,1,NA
"cv","ko","Motion",-0.00292705426874389,12,NA
"xal","zh","The body",-0.00288961296190107,22,NA
"es","ab","The body",-0.00287483898170632,12,NA
"ga","ce","The house",-0.00286478802800419,12,NA
"mhr","hr","Motion",-0.0028325870822194,1,NA
"da","lez","The house",-0.00277139026263676,5,NA
"mrj","cv","Basic actions and technology",-0.00276618126568705,12,NA
"az","lbe","Cognition",-0.00275589648426901,6,NA
"ga","lbe","Speech and language",-0.00273242320971269,9,NA
"lt","lez","The house",-0.00268683440092861,5,NA
"mhr","he","Possession",-0.0025619327086202,1,0.571363636363637
"ga","av","Agriculture and vegetation",-0.00255016189207679,5,NA
"lv","ab","Speech and language",-0.00253927334345029,3,NA
"es","ab","The physical world",-0.00250263733743526,12,0.563333333333333
"ku","he","Clothing and grooming",-0.00248497427849584,9,NA
"de","ka","Agriculture and vegetation",-0.00244875914322387,2,NA
"os","ro","Clothing and grooming",-0.00242381571205067,6,NA
"es","lbe","The body",-0.00242219788717975,14,NA
"udm","sv","The house",-0.00237770224879622,7,NA
"ps","xal","Speech and language",-0.00236194041971585,13,NA
"sq","xal","Food and drink",-0.00222889380532876,6,NA
"xal","ce","Speech and language",-0.00220791410138088,10,NA
"et","mdf","Clothing and grooming",-0.00211995304451273,2,NA
"sk","xal","Cognition",-0.00210676902986807,6,NA
"mdf","no","Cognition",-0.00209255126406483,10,NA
"ja","ab","Time",-0.00207855419018324,11,NA
"fa","xal","Clothing and grooming",-0.00203840745451312,7,NA
"fi","lbe","The physical world",-0.0019841979967989,12,NA
"be","xal","Food and drink",-0.00196065608265289,8,NA
"ps","xal","Basic actions and technology",-0.0019477227442554,11,NA
"kv","zh","Social and political relations",-0.00194596641719216,10,NA
"kv","xal","Animals",-0.00191168940609667,12,NA
"pt","lbe","Cognition",-0.00189947561665595,8,NA
"fi","ab","Speech and language",-0.00177727155232815,4,NA
"cy","xal","The house",-0.00169941160528044,5,NA
"cy","lez","The house",-0.00154192686382799,5,NA
"ru","lbe","The physical world",-0.00145218589569746,11,NA
"bn","xal","Food and drink",-0.00141273725194444,7,NA
"ba","ab","Modern world",-0.00140372329378191,3,NA
"be","xal","Kinship",-0.00130749921649307,14,0.621071428571429
"vep","ce","The house",-0.00130653870479544,8,NA
"te","ab","Spatial relations",-0.00129113222643401,10,NA
"mhr","no","Agriculture and vegetation",-0.00124994438589549,3,NA
"udm","xal","Animals",-0.00120885327641826,15,NA
"kn","lbe","The house",-0.00116267263805881,3,NA
"xal","ar","Agriculture and vegetation",-0.00102351747969412,3,NA
