"l1","l2","imputed_semantic_domain","rho","nconcepts_compared","cult.dist"
"ab","kl","physical_world",-0.141248500585,3,NA
"ab","kl","quantity",0.489625459031,6,NA
"ab","kl","social_and_political_relations",0.11762570561,2,0.670384615384616
"ab","kl","spatial_relations",0.117273627961,2,NA
"ab","kl","speech_and_language",-0.049351047483,1,NA
"ab","kl","the_house",-0.649510087562,1,0.639999999999999
"ab","kl","time",0.0983787282262,10,NA
"ab","kn","agriculture_and_vegetation",NA,0,NA
"ab","kn","basic_actions_and_technology",0.982023452826,3,NA
"ab","kn","body_parts",0.996877557037,1,NA
"ab","kn","cognition",0.207576185319,5,NA
"ab","kn","emotion_and_values",0.352680040812,1,NA
"ab","kn","food_and_drink",NA,0,NA
"ab","kn","kinship",-0.138402133099,3,NA
"ab","kn","motion",1,2,NA
"ab","kn","physical_world",-0.0664613200287,4,NA
"ab","kn","posession",0.998959185679,3,NA
"ab","kn","quantity",0.347302524796,11,NA
"ab","kn","social_and_political_relations",0.0578052566687,3,NA
"ab","kn","spatial_relations",0.289208884548,5,NA
"ab","kn","speech_and_language",NA,0,NA
"ab","kn","time",-0.0877394135702,9,NA
"ab","kn","warfare_and_hunting",0.333333333333,3,NA
"ab","ko","agriculture_and_vegetation",1,1,0.636363636363635
"ab","ko","animals",NA,0,NA
"ab","ko","basic_actions_and_technology",0.44699524377,2,0.416666666666667
"ab","ko","body_parts",-0.190994059849,6,NA
"ab","ko","clothing_and_grooming",NA,0,NA
"ab","ko","cognition",0.0141289342826,7,NA
"ab","ko","emotion_and_values",-0.251951769791,3,NA
"ab","ko","food_and_drink",0.700841595361,1,NA
"ab","ko","kinship",0.619179877966,3,0.431785714285714
"ab","ko","motion",0.591098774787,3,NA
"ab","ko","physical_world",0.496461511435,5,NA
"ab","ko","posession",0.0648604732656,4,NA
"ab","ko","quantity",0.182905042626,11,NA
"ab","ko","sense_perception",-1,1,NA
"ab","ko","social_and_political_relations",0.0298377343525,4,0.600384615384616
"ab","ko","spatial_relations",0.393672147922,9,NA
"ab","ko","speech_and_language",1,1,NA
"ab","ko","the_house",NA,0,0.734545454545455
"ab","ko","time",-0.0851785650634,10,NA
"ab","ko","warfare_and_hunting",0.304812127944,3,NA
"ab","la","animals",0.834658420062,1,NA
"ab","la","basic_actions_and_technology",0.477387433119,3,0.600416666666666
"ab","la","body_parts",0.195283427335,4,NA
"ab","la","clothing_and_grooming",0.234608098932,2,NA
"ab","la","cognition",-0.311376176655,6,NA
"ab","la","emotion_and_values",0.3858265398,2,NA
"ab","la","food_and_drink",NA,0,NA
"ab","la","kinship",0.280307395079,4,0.579285714285714
"ab","la","motion",0.697940548671,4,NA
"ab","la","physical_world",0.240922977481,5,NA
"ab","la","posession",0.596993558528,3,NA
"ab","la","quantity",0.37131401902,11,NA
"ab","la","sense_perception",0.599529274209,1,NA
"ab","la","social_and_political_relations",-0.00347545839975,4,0.641538461538462
"ab","la","spatial_relations",0.396946432066,6,NA
"ab","la","speech_and_language",-0.569008480103,2,NA
"ab","la","the_house",-0.896513635437,1,0.732727272727273
"ab","la","time",0.195214314735,10,NA
"ab","la","warfare_and_hunting",0.458664605015,4,NA
"ab","lt","agriculture_and_vegetation",NA,0,0.454545454545454
"ab","lt","animals",NA,0,NA
"ab","lt","basic_actions_and_technology",0.333333333333,3,0.610833333333334
"ab","lt","body_parts",0.553360532636,4,NA
"ab","lt","clothing_and_grooming",0,2,NA
"ab","lt","cognition",0.166520115223,9,NA
"ab","lt","emotion_and_values",0.692146061254,4,NA
"ab","lt","kinship",-0.250326580735,3,0.621785714285714
"ab","lt","motion",0.483548122124,4,NA
"ab","lt","physical_world",0.611961960075,5,NA
"ab","lt","posession",0.418904700209,4,NA
"ab","lt","quantity",0.524497093742,10,NA
"ab","lt","social_and_political_relations",0.139064430603,4,0.667307692307693
"ab","lt","spatial_relations",0.245409208271,7,NA
"ab","lt","speech_and_language",0.991628428603,2,NA
"ab","lt","the_house",-0.739195982317,1,0.622727272727272
"ab","lt","time",0.665494340048,8,NA
"ab","lt","warfare_and_hunting",-0.052058480918,2,NA
"ab","lv","agriculture_and_vegetation",NA,0,0.454545454545454
"ab","lv","animals",-0.478748998175,1,NA
"ab","lv","basic_actions_and_technology",0.736402580781,3,0.666666666666666
"ab","lv","body_parts",0.142577839047,3,NA
"ab","lv","clothing_and_grooming",1,1,NA
"ab","lv","cognition",-0.270601296982,7,NA
"ab","lv","emotion_and_values",0.471055723347,1,NA
"ab","lv","kinship",-0.328822863094,2,0.533928571428571
"ab","lv","motion",-0.162670262023,1,NA
"ab","lv","physical_world",0.207988235973,6,NA
"ab","lv","posession",0.229955642559,4,NA
"ab","lv","quantity",0.795578788809,11,NA
"ab","lv","sense_perception",0.327745608656,1,NA
"ab","lv","social_and_political_relations",0.452096384474,3,0.571923076923077
"ab","lv","spatial_relations",0.100795615082,6,NA
"ab","lv","speech_and_language",0.856230162607,4,NA
"ab","lv","the_house",-0.681728435275,1,0.572727272727272
"ab","lv","time",0.411169859992,11,NA
"ab","lv","warfare_and_hunting",0.431227081824,4,NA
"ab","ml","animals",-0.688305775489,1,NA
"ab","ml","basic_actions_and_technology",0,2,0.605833333333333
"ab","ml","body_parts",0.132017078287,5,NA
"ab","ml","clothing_and_grooming",1,1,NA
"ab","ml","cognition",0.399927376761,7,NA
"ab","ml","emotion_and_values",-0.262710991767,1,NA
"ab","ml","food_and_drink",NA,0,NA
"ab","ml","kinship",0.50555301832,3,0.654642857142858
"ab","ml","motion",0.237460495141,5,NA
"ab","ml","physical_world",1,1,NA
"ab","ml","posession",0.150585628468,5,NA
"ab","ml","quantity",0.182171364941,9,NA
"ab","ml","sense_perception",0.797076777861,1,NA
"ab","ml","social_and_political_relations",-0.661782008533,3,0.76
"ab","ml","spatial_relations",0.279165272163,9,NA
"ab","ml","speech_and_language",-0.274604927193,4,NA
"ab","ml","the_house",NA,0,0.731818181818182
"ab","ml","time",0.108964217093,7,NA
"ab","ml","warfare_and_hunting",NA,0,NA
"ab","nl","agriculture_and_vegetation",NA,0,0.454545454545454
"ab","nl","animals",1,1,NA
"ab","nl","basic_actions_and_technology",0.545896597255,6,0.791666666666667
"ab","nl","body_parts",0.0682873628169,4,NA
"ab","nl","clothing_and_grooming",-0.343947973924,2,NA
"ab","nl","cognition",0.315312748387,8,NA
"ab","nl","emotion_and_values",0.369688850356,2,NA
"ab","nl","food_and_drink",-1,1,NA
"ab","nl","kinship",-0.171756877063,4,0.633928571428572
"ab","nl","motion",-0.0363178503632,4,NA
"ab","nl","physical_world",0.380693828779,4,NA
"ab","nl","posession",-0.214553435496,5,NA
"ab","nl","quantity",0.444162124812,13,NA
"ab","nl","sense_perception",0.273217961407,2,NA
"ab","nl","social_and_political_relations",0.310848404121,5,0.688461538461539
"ab","nl","spatial_relations",0.132339323491,8,NA
"ab","nl","speech_and_language",0.248170573627,5,NA
"ab","nl","the_house",NA,0,0.76
"ab","nl","time",0.0400146018455,12,NA
"ab","nl","warfare_and_hunting",0.632134271611,4,NA
"ab","no","agriculture_and_vegetation",0.95554099608,1,NA
"ab","no","animals",0.895249509887,2,NA
"ab","no","basic_actions_and_technology",0.203182252542,7,NA
"ab","no","body_parts",-0.915233871323,3,NA
"ab","no","clothing_and_grooming",-1,1,NA
"ab","no","cognition",0.226276379497,7,NA
"ab","no","emotion_and_values",-0.588847426581,2,NA
"ab","no","food_and_drink",NA,0,NA
"ab","no","kinship",0.235202065471,4,NA
"ab","no","motion",0.655604972076,4,NA
"ab","no","physical_world",-0.153451540674,5,NA
"ab","no","posession",0.152338163676,5,NA
"ab","no","quantity",0.406219647863,14,NA
"ab","no","sense_perception",0.849163929984,1,NA
"ab","no","social_and_political_relations",-0.464241761582,6,NA
"ab","no","spatial_relations",0.189939570086,7,NA
"ab","no","speech_and_language",0.193384913802,5,NA
"ab","no","the_house",-1,1,NA
"ab","no","time",-0.0728514997176,12,NA
"ab","no","warfare_and_hunting",0.482113105947,4,NA
"ab","os","animals",0,2,NA
"ab","os","basic_actions_and_technology",0.790242707436,2,0.496666666666667
"ab","os","body_parts",0.643752020328,2,NA
"ab","os","clothing_and_grooming",0.0356624466412,1,NA
"ab","os","cognition",0.808403222731,3,NA
"ab","os","kinship",1,1,0.284642857142857
"ab","os","motion",0.14037717592,1,NA
"ab","os","physical_world",NA,0,NA
"ab","os","posession",0.108987959778,2,NA
"ab","os","quantity",0.966135635887,1,NA
"ab","os","sense_perception",0.431050258003,1,NA
"ab","os","social_and_political_relations",1,1,0.655
"ab","os","spatial_relations",0.607624756424,5,NA
"ab","os","speech_and_language",0.193857812723,3,NA
"ab","os","time",0.843587597183,3,NA
"ab","os","warfare_and_hunting",1,1,NA
"ab","pl","animals",-0.167688448871,1,NA
"ab","pl","basic_actions_and_technology",0.76256545586,4,NA
"ab","pl","body_parts",0.155236058426,5,NA
"ab","pl","clothing_and_grooming",NA,0,NA
"ab","pl","cognition",0.27670733756,9,NA
"ab","pl","emotion_and_values",-0.626241976636,2,NA
"ab","pl","food_and_drink",NA,0,NA
"ab","pl","kinship",-0.221806767534,4,NA
"ab","pl","motion",0.629255787818,4,NA
"ab","pl","physical_world",0.455427923831,7,NA
"ab","pl","posession",0.563470252452,3,NA
"ab","pl","quantity",0.501345866036,12,NA
"ab","pl","sense_perception",0.946124585513,2,NA
"ab","pl","social_and_political_relations",0.348311757421,4,NA
"ab","pl","spatial_relations",0.381580221948,10,NA
"ab","pl","speech_and_language",-0.147224334752,5,NA
"ab","pl","the_house",1,1,NA
"ab","pl","time",0.177081943268,12,NA
"ab","pl","warfare_and_hunting",0.623949513545,4,NA
"ab","pt","animals",0.55939577594,1,NA
"ab","pt","basic_actions_and_technology",0.686013584785,6,NA
"ab","pt","body_parts",-0.100209390106,6,NA
"ab","pt","clothing_and_grooming",-1,1,NA
"ab","pt","cognition",0.402793891876,9,NA
"ab","pt","emotion_and_values",-0.463119995084,2,NA
"ab","pt","food_and_drink",NA,0,NA
"ab","pt","kinship",0.278425551,5,NA
"ab","pt","motion",0.496960472643,3,NA
"ab","pt","physical_world",-0.174352270478,5,NA
"ab","pt","posession",-0.146074677349,5,NA
"ab","pt","quantity",0.316855659247,14,NA
"ab","pt","sense_perception",0.642790438108,1,NA
"ab","pt","social_and_political_relations",-0.068136494663,5,NA
"ab","pt","spatial_relations",0.035904759139,7,NA
"ab","pt","speech_and_language",-0.113753195715,4,NA
"ab","pt","time",-0.217206510662,11,NA
"ab","pt","warfare_and_hunting",0.50090311649,4,NA
"ab","ro","agriculture_and_vegetation",NA,0,NA
"ab","ro","animals",NA,0,NA
"ab","ro","basic_actions_and_technology",0.28546512525,2,NA
"ab","ro","body_parts",0.616595193969,5,NA
"ab","ro","clothing_and_grooming",-1,1,NA
"ab","ro","cognition",-0.363740037353,9,NA
"ab","ro","emotion_and_values",0.464923497578,3,NA
"ab","ro","kinship",-0.247190479998,2,NA
"ab","ro","motion",0.849623964169,1,NA
"ab","ro","physical_world",-0.00815758760107,3,NA
"ab","ro","posession",-0.371938904867,2,NA
"ab","ro","quantity",0.331126197415,13,NA
"ab","ro","social_and_political_relations",0.303852379346,5,NA
"ab","ro","spatial_relations",0.701932771341,3,NA
"ab","ro","speech_and_language",-0.330045888872,3,NA
"ab","ro","the_house",1,1,NA
"ab","ro","time",0.115309937445,12,NA
"ab","ro","warfare_and_hunting",0.776210941519,2,NA
"ab","ru","animals",NA,0,NA
"ab","ru","basic_actions_and_technology",0.836188050159,6,0.672083333333333
"ab","ru","body_parts",-0.0951268334318,6,NA
"ab","ru","clothing_and_grooming",0.47485854585,2,NA
"ab","ru","cognition",0.25752835363,8,NA
"ab","ru","emotion_and_values",-0.006737631836,2,NA
"ab","ru","food_and_drink",-0.187657804722,1,NA
"ab","ru","kinship",0.738778044484,3,0.6475
"ab","ru","motion",0.386034355672,4,NA
"ab","ru","physical_world",-0.203621952393,6,NA
"ab","ru","posession",-0.185022630054,4,NA
"ab","ru","quantity",0.41858083749,12,NA
"ab","ru","sense_perception",0.97110691573,1,NA
"ab","ru","social_and_political_relations",0.5533012455,5,0.596153846153846
"ab","ru","spatial_relations",-0.190735514227,10,NA
"ab","ru","speech_and_language",0.173808864891,4,NA
"ab","ru","the_house",-1,1,0.634545454545454
"ab","ru","time",0.201608091782,11,NA
"ab","ru","warfare_and_hunting",0.483877056524,4,NA
"ab","se","agriculture_and_vegetation",0.268511627582,1,0.727272727272728
"ab","se","animals",0.483960569978,1,NA
"ab","se","basic_actions_and_technology",0.737330308245,6,0.416666666666667
"ab","se","body_parts",-0.481858763409,4,NA
"ab","se","clothing_and_grooming",-0.536785215955,1,NA
"ab","se","cognition",0.117841423764,6,NA
"ab","se","emotion_and_values",-0.588625176372,1,NA
"ab","se","kinship",0.528378596569,3,0.707857142857143
"ab","se","motion",0.432330575458,4,NA
"ab","se","physical_world",-0.065887087602,7,NA
"ab","se","posession",0.308066513229,3,NA
"ab","se","quantity",0.373919696007,11,NA
"ab","se","social_and_political_relations",0.12983018182,6,0.691538461538462
"ab","se","spatial_relations",0.200997845345,9,NA
"ab","se","speech_and_language",0.00170625856125,4,NA
"ab","se","time",0.121793174491,10,NA
"ab","se","warfare_and_hunting",-0.0873845214525,2,NA
"ab","sk","animals",-0.46458503965,1,NA
"ab","sk","basic_actions_and_technology",0.799409621205,5,NA
"ab","sk","body_parts",0.52125855142,5,NA
"ab","sk","clothing_and_grooming",1,2,NA
"ab","sk","cognition",0.32475579751,8,NA
"ab","sk","emotion_and_values",0.268990215816,2,NA
"ab","sk","kinship",0.333353149586,3,NA
"ab","sk","motion",0.789815153528,4,NA
"ab","sk","physical_world",0.437892261289,7,NA
"ab","sk","posession",0.883586296086,3,NA
"ab","sk","quantity",0.399138076551,14,NA
"ab","sk","sense_perception",NA,0,NA
"ab","sk","social_and_political_relations",0.409001515714,4,NA
"ab","sk","spatial_relations",0.0914233172498,5,NA
"ab","sk","speech_and_language",0.467441095774,2,NA
"ab","sk","the_house",NA,0,NA
"ab","sk","time",0.108736763163,13,NA
"ab","sk","warfare_and_hunting",0.633139677056,4,NA
"ab","sl","body_parts",-0.390889043264,2,NA
"ab","sl","cognition",0.243453192457,3,NA
"ab","sl","physical_world",-0.14866137033,3,NA
"ab","sl","quantity",0.50802966759,5,NA
"ab","sl","social_and_political_relations",-0.0693225147165,2,NA
"ab","sl","spatial_relations",0.258343356335,5,NA
"ab","sl","speech_and_language",-0.372601044862,1,NA
"ab","sl","time",-0.26925961331,1,NA
"ab","sl","warfare_and_hunting",-0.364445823855,2,NA
"ab","sq","basic_actions_and_technology",-0.488815147917,5,0.666666666666666
"ab","sq","body_parts",0.48926323046,4,NA
"ab","sq","clothing_and_grooming",NA,0,NA
"ab","sq","cognition",0.365739050628,9,NA
"ab","sq","emotion_and_values",0.975340650242,2,NA
"ab","sq","food_and_drink",-1,1,NA
"ab","sq","kinship",-0.356435261194,3,0.476071428571429
"ab","sq","motion",-0.0967750733635,2,NA
"ab","sq","physical_world",-0.410870307564,3,NA
"ab","sq","posession",0.839831749519,3,NA
"ab","sq","quantity",0.501717866437,13,NA
"ab","sq","sense_perception",-1,1,NA
"ab","sq","social_and_political_relations",-0.033624829429,3,0.707307692307693
"ab","sq","spatial_relations",-0.0932546376036,8,NA
"ab","sq","speech_and_language",0.0420650374788,5,NA
"ab","sq","the_house",NA,0,0.707272727272727
"ab","sq","time",0.369559387865,12,NA
"ab","sq","warfare_and_hunting",-0.016552153506,2,NA
"ab","sv","animals",0.937956967039,1,NA
"ab","sv","basic_actions_and_technology",0.641762556879,6,NA
"ab","sv","body_parts",0.277442352392,3,NA
"ab","sv","clothing_and_grooming",NA,0,NA
"ab","sv","cognition",0.167216534245,8,NA
"ab","sv","emotion_and_values",0.341661252458,2,NA
"ab","sv","food_and_drink",NA,0,NA
"ab","sv","kinship",-0.0792634098707,4,NA
"ab","sv","motion",0.433005404741,4,NA
"ab","sv","physical_world",0.599062849652,5,NA
"ab","sv","posession",0.215034045084,5,NA
"ab","sv","quantity",0.297853147738,15,NA
"ab","sv","sense_perception",-0.694907057825,1,NA
"ab","sv","social_and_political_relations",-0.102373851407,4,NA
"ab","sv","spatial_relations",0.150265236984,10,NA
"ab","sv","speech_and_language",0.0454188798932,5,NA
"ab","sv","the_house",-0.348635123994,1,NA
"ab","sv","time",0.166595102587,12,NA
"ab","sv","warfare_and_hunting",0.978036353074,2,NA
"ab","ta","agriculture_and_vegetation",NA,0,0.545454545454546
"ab","ta","animals",0.804071675338,1,NA
"ab","ta","basic_actions_and_technology",0.775174042233,3,0.688333333333333
"ab","ta","body_parts",-0.900938699103,2,NA
"ab","ta","cognition",0.360252027113,7,NA
"ab","ta","emotion_and_values",0.0690061942455,2,NA
"ab","ta","food_and_drink",NA,0,NA
"ab","ta","kinship",0.699084352216,5,0.442142857142857
"ab","ta","motion",0.407541488855,3,NA
"ab","ta","physical_world",-0.516264874991,4,NA
"ab","ta","posession",0.58612712191,3,NA
"ab","ta","quantity",0.138243761868,12,NA
"ab","ta","sense_perception",NA,0,NA
"ab","ta","social_and_political_relations",0.499673694817,4,0.662692307692308
"ab","ta","spatial_relations",0.277185504285,9,NA
"ab","ta","speech_and_language",0.203176643887,5,NA
"ab","ta","the_house",NA,0,0.568181818181818
"ab","ta","time",0.331325075412,13,NA
"ab","ta","warfare_and_hunting",-0.377070478481,3,NA
"ab","te","basic_actions_and_technology",-0.2,5,0.675416666666667
"ab","te","body_parts",0.484866290928,4,NA
"ab","te","cognition",0.277672228744,6,NA
"ab","te","emotion_and_values",0.92739444968,2,NA
"ab","te","kinship",0.538933210401,3,0.379642857142857
"ab","te","motion",0.0978528493403,3,NA
"ab","te","physical_world",0.997932856034,1,NA
"ab","te","posession",0.573865711529,3,NA
"ab","te","quantity",0.19848825054,7,NA
"ab","te","sense_perception",1,1,NA
"ab","te","social_and_political_relations",-0.56694101911,2,0.653846153846154
"ab","te","spatial_relations",0,2,NA
"ab","te","speech_and_language",-0.509141041915,3,NA
"ab","te","time",0.259679485609,10,NA
"ab","te","warfare_and_hunting",-0.019610697332,4,NA
"ab","tr","animals",-1,1,NA
"ab","tr","basic_actions_and_technology",-0.292161334389,3,0.541666666666666
"ab","tr","body_parts",0.419478374409,5,NA
"ab","tr","clothing_and_grooming",NA,0,NA
"ab","tr","cognition",-0.107550227837,8,NA
"ab","tr","emotion_and_values",-0.70190415092,2,NA
"ab","tr","kinship",0.640966682573,4,0.377142857142857
"ab","tr","motion",0.922972052662,3,NA
"ab","tr","physical_world",-0.233277606656,4,NA
"ab","tr","posession",0.6751220788,5,NA
"ab","tr","quantity",0.619727306332,12,NA
"ab","tr","sense_perception",0.36734093166,1,NA
"ab","tr","social_and_political_relations",-0.168661327455,5,0.654230769230769
"ab","tr","spatial_relations",0.126695509214,8,NA
"ab","tr","speech_and_language",0.394948249318,3,NA
"ab","tr","time",0.336281439885,11,NA
"ab","tr","warfare_and_hunting",0.816049253828,4,NA
"ab","tt","agriculture_and_vegetation",NA,0,0.454545454545454
"ab","tt","basic_actions_and_technology",0.242728454215,2,0.458333333333334
"ab","tt","body_parts",0.142917177215,5,NA
"ab","tt","clothing_and_grooming",1,1,NA
"ab","tt","cognition",-0.173189543099,3,NA
"ab","tt","emotion_and_values",-1,1,NA
"ab","tt","kinship",NA,0,0.574642857142857
"ab","tt","motion",0.098925195257,2,NA
"ab","tt","physical_world",0.303314031241,6,NA
